"","Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","A8","A9","A11","A12","A13","A16","A17"
"164","ENSMUSG00000001985","ENSMUSG00000001985","Grik3",14807,"protein_coding","4",125384493,125607966,50.31,0.07,4.11,0.52,0.89,2.54,0,0
"165","ENSMUSG00000001986","ENSMUSG00000001986","Gria3",53623,"protein_coding","X",40489731,40767478,38.76,49.42,34.76,13.08,24.71,9.83,13.71,10.44
"166","ENSMUSG00000001999","ENSMUSG00000001999","Blvra",109778,"protein_coding","2",126912585,126939004,44,50.83,22.94,45.69,39.35,48.34,25.33,44.89
"167","ENSMUSG00000002006","ENSMUSG00000002006","Pdzd4",245469,"protein_coding","X",72836965,72868575,45.8,0.22,1.78,1.4,0.19,3.35,1.22,1.24
"168","ENSMUSG00000002010","ENSMUSG00000002010","Idh3g",15929,"protein_coding","X",72822569,72830503,47.41,301.88,448.02,303.72,288.76,288.61,272.21,321.03
"169","ENSMUSG00000002012","ENSMUSG00000002012","Pnck",93843,"protein_coding","X",72699600,72703723,57.25,125.19,145.27,112.31,88.87,152.23,108.36,104.61
"170","ENSMUSG00000002014","ENSMUSG00000002014","Ssr4",20832,"protein_coding","X",72830634,72834436,50.96,126.59,48.49,114.65,143.42,182.66,179.38,165.66
"171","ENSMUSG00000002015","ENSMUSG00000002015","Bcap31",27061,"protein_coding","X",72729784,72759781,43.49,332.34,713.92,313.17,360.68,354.96,290.27,317.18
"172","ENSMUSG00000002017","ENSMUSG00000002017","Fam98a",72722,"protein_coding","17",75844081,75858941,42.35,17.41,47.99,11.98,29.3,11.54,21.39,6.25
"173","ENSMUSG00000002028","ENSMUSG00000002028","Kmt2a",214162,"protein_coding","9",44714652,44792594,45.68,5.46,2.63,1.26,2.17,3.12,0.2,1.75
"174","ENSMUSG00000002031","ENSMUSG00000002031","Ift46",76568,"protein_coding","9",44679205,44704744,45.24,51.41,82.46,12.65,53.86,76.84,58.39,43.4
"175","ENSMUSG00000002052","ENSMUSG00000002052","Supt6",20926,"protein_coding","11",78097572,78136813,46.39,21.56,3.38,17.92,23.11,25.55,10.41,9
"176","ENSMUSG00000002058","ENSMUSG00000002058","Unc119",22248,"protein_coding","11",78234308,78239990,56.47,61.45,120.26,28.55,35.11,48.43,36,85.27
"177","ENSMUSG00000002059","ENSMUSG00000002059","Rab34",19376,"protein_coding","11",78079256,78083019,56.64,38.95,11.85,12.61,21.59,8.21,14.72,34.9
"178","ENSMUSG00000002064","ENSMUSG00000002064","Sdf2",20316,"protein_coding","11",78136572,78146322,44.57,130.42,108.97,115.46,116.58,162.73,121.19,135.58
"179","ENSMUSG00000002068","ENSMUSG00000002068","Ccne1",12447,"protein_coding","7",37797409,37806959,47.45,17.16,45.06,28.57,11.32,16.49,27.08,21.15
"180","ENSMUSG00000002102","ENSMUSG00000002102","Psmc3",19182,"protein_coding","2",90884354,90896714,51.95,174.33,135.82,203.18,232.54,246.68,250.19,221.56
"181","ENSMUSG00000002103","ENSMUSG00000002103","Acp2",11432,"protein_coding","2",91033230,91044443,45.84,38.56,46.89,50.09,46.41,31.7,43.93,39.47
"182","ENSMUSG00000002105","ENSMUSG00000002105","Slc39a13",68427,"protein_coding","2",90892136,90900762,53.74,12.34,14.65,14.35,12.75,8.98,13.2,20.55
"183","ENSMUSG00000002107","ENSMUSG00000002107","Celf2",14007,"protein_coding","2",6544505,7514374,40.13,98.91,72.77,52.35,63.16,48.99,25.54,45.54
"184","ENSMUSG00000002129","ENSMUSG00000002129","Sf3a1",67465,"protein_coding","11",4110350,4132541,46.56,39.2,22.26,28.26,35.16,25.92,22.45,18.43
"185","ENSMUSG00000002205","ENSMUSG00000002205","Vrk3",101568,"protein_coding","7",44397837,44426939,49.01,42.12,9.18,20.31,24.19,35.76,24.9,47.41
"186","ENSMUSG00000002233","ENSMUSG00000002233","Rhoc",11853,"protein_coding","3",104695691,104701775,55.27,48.61,82.55,67.49,78.75,83.95,60.35,105.21
"187","ENSMUSG00000002265","ENSMUSG00000002265","Peg3",18616,"protein_coding","7",6706891,6733430,44.95,31.07,13.77,20.5,24.45,16.83,4.07,6.1
"188","ENSMUSG00000002274","ENSMUSG00000002274","Metrn",70083,"protein_coding","17",26012195,26016057,57.18,82.72,51.76,123.58,120.87,86.86,203.58,190
"189","ENSMUSG00000002279","ENSMUSG00000002279","Lmf1",76483,"protein_coding","17",25798059,25881800,51.67,40.27,43.71,45.07,19.92,21.83,18.1,18.06
"190","ENSMUSG00000002308","ENSMUSG00000002308","Cd320",54219,"protein_coding","17",34062065,34068748,49.84,21.42,157.37,28.19,22.52,34.39,32.74,58.32
"191","ENSMUSG00000002319","ENSMUSG00000002319","Ipo4",75751,"protein_coding","14",55862857,55873414,54.41,16.73,18.75,48.03,44.17,50.45,22.26,37.93
"192","ENSMUSG00000002320","ENSMUSG00000002320","Tm9sf1",74140,"protein_coding","14",55873422,55881263,48.75,51.71,53.88,83.28,54.07,86.98,34.32,69.34
"193","ENSMUSG00000002325","ENSMUSG00000002325","Irf9",16391,"protein_coding","14",55841028,55847487,50.48,17.85,3.14,23.95,13.5,2.55,20.11,24.08
"194","ENSMUSG00000002326","ENSMUSG00000002326","Gmpr2",105446,"protein_coding","14",55909398,55916657,43.87,23.72,17.01,31.84,39.67,30.83,5.12,39.1
"195","ENSMUSG00000002329","ENSMUSG00000002329","Mdp1",67881,"protein_coding","14",55895336,55897965,48.52,126.8,28.69,102.01,50.52,72,48.3,76.57
"196","ENSMUSG00000002332","ENSMUSG00000002332","Dhrs1",52585,"protein_coding","14",55976477,55983147,49.3,589.55,875.13,539.48,1132.28,710.49,415.36,509.78
"197","ENSMUSG00000002341","ENSMUSG00000002341","Ncan",13004,"protein_coding","8",70545735,70573523,50.75,38.68,32.25,18.86,45.4,46.06,9.84,15.96
"198","ENSMUSG00000002342","ENSMUSG00000002342","Tmem161a",234371,"protein_coding","8",70625006,70636331,51.57,27.05,34.94,27.03,33.76,42.19,7.27,38.22
"199","ENSMUSG00000002343","ENSMUSG00000002343","Armc6",76813,"protein_coding","8",70672822,70687116,49.74,47.66,20.11,39.44,11.79,12.46,21.15,24.97
"200","ENSMUSG00000002345","ENSMUSG00000002345","Borcs8",72368,"protein_coding","8",70592149,70599969,51.16,8.01,63.72,20.16,19.33,13.27,18.94,27.85
"201","ENSMUSG00000002346","ENSMUSG00000002346","Slc25a42",73095,"protein_coding","8",70636990,70664955,50.79,31.27,13.21,12.78,6.63,9.58,8.87,3.66
"202","ENSMUSG00000002372","ENSMUSG00000002372","Ranbp3",71810,"protein_coding","17",56980294,57018764,51.62,55.81,54.88,37.04,44.66,49.49,32.77,55.17
"203","ENSMUSG00000002379","ENSMUSG00000002379","Ndufa11",69875,"protein_coding","17",57024767,57029141,55.31,132.43,303.92,304.48,279.01,554.04,682.84,681.45
"204","ENSMUSG00000002395","ENSMUSG00000002395","Use1",67023,"protein_coding","8",71819492,71822376,54.63,51.83,115.55,15.05,13.2,57.52,82.11,67.98
"205","ENSMUSG00000002409","ENSMUSG00000002409","Dyrk1b",13549,"protein_coding","7",27878894,27886719,58.19,27.4,6.07,4.63,5.38,9.96,10.72,5.03
"206","ENSMUSG00000002413","ENSMUSG00000002413","Braf",109880,"protein_coding","6",39580171,39702397,38.7,31.19,10.75,12.15,15.9,10.04,6.86,9.21
"207","ENSMUSG00000002416","ENSMUSG00000002416","Ndufb2",68198,"protein_coding","6",39569508,39580316,44.57,171.17,194.93,182.28,153.47,288.25,515.48,381.49
"208","ENSMUSG00000002455","ENSMUSG00000002455","Prpf6",68879,"protein_coding","2",181233661,181297453,44,80.49,9.55,34.24,55.83,47.43,25.33,63.16
"209","ENSMUSG00000002458","ENSMUSG00000002458","Rgs19",56470,"protein_coding","2",181330212,181335770,53.91,21.51,63.51,26.16,37.17,36.23,46.59,30.84
"210","ENSMUSG00000002459","ENSMUSG00000002459","Rgs20",58175,"protein_coding","1",4979799,5140508,41.08,189.63,119.64,67.58,44.92,63.74,69.56,97.35
"211","ENSMUSG00000002475","ENSMUSG00000002475","Abhd3",106861,"protein_coding","18",10642092,10706771,41.08,71.16,18.81,57.2,69.07,56.79,74.91,65.09
"212","ENSMUSG00000002477","ENSMUSG00000002477","Snrpd1",20641,"protein_coding","18",10617775,10642079,42.17,187.47,250.09,110.12,166.53,171.19,148.49,168.83
"213","ENSMUSG00000002489","ENSMUSG00000002489","Tiam1",21844,"protein_coding","16",89583999,89940657,47.65,5.45,11.03,1.58,2.34,7.63,2.26,5.28
"214","ENSMUSG00000002496","ENSMUSG00000002496","Tsc2",22084,"protein_coding","17",24814790,24851604,52.47,19.71,25.55,21.63,27.48,11.08,6.62,11.68
"215","ENSMUSG00000002504","ENSMUSG00000002504","Nherf2",65962,"protein_coding","17",24858260,24869301,56.2,27.11,36.33,33.13,19.31,36.08,30.09,20.41
"216","ENSMUSG00000002524","ENSMUSG00000002524","Puf60",67959,"protein_coding","15",75942031,75952773,54.34,131.05,27.07,150.71,147.6,181.21,136.43,217.68
"217","ENSMUSG00000002550","ENSMUSG00000002550","Uck1",22245,"protein_coding","2",32145014,32150171,55.8,105.06,78.9,65.02,61.39,62.42,43.5,51.57
"218","ENSMUSG00000002580","ENSMUSG00000002580","Mien1",103742,"protein_coding","11",98328534,98329817,54.21,173.62,321.03,218.9,177.44,273.6,315.23,223.11
"219","ENSMUSG00000002602","ENSMUSG00000002602","Axl",26362,"protein_coding","7",25456698,25488130,50.35,36.02,24.36,35.83,27.37,18.99,17.56,36.06
"220","ENSMUSG00000002608","ENSMUSG00000002608","Ccdc97",52132,"protein_coding","7",25410531,25418513,53.23,8.81,24.5,21.64,23.05,25.4,14.35,24.95
"221","ENSMUSG00000002625","ENSMUSG00000002625","Akap8l",54194,"protein_coding","17",32540398,32569581,45.87,108.35,1.18,80.35,60.19,35.07,38.36,77.34
"222","ENSMUSG00000002635","ENSMUSG00000002635","Pdcd2l",68079,"protein_coding","7",33883924,33896086,46.76,27.86,27.83,19.84,26.95,47.88,17.62,35.08
"223","ENSMUSG00000002658","ENSMUSG00000002658","Gtf2f1",98053,"protein_coding","17",57310405,57318288,51.22,87.45,33.95,69.09,106.28,75.82,58.1,30.83
"224","ENSMUSG00000002660","ENSMUSG00000002660","Clpp",53895,"protein_coding","17",57297305,57303188,50.76,183.49,209.5,160,122.19,100.95,151.75,174.51
"225","ENSMUSG00000002661","ENSMUSG00000002661","Alkbh7",66400,"protein_coding","17",57304339,57306322,54.89,11.98,46.28,27.48,23.54,22.38,29.92,27.65
"226","ENSMUSG00000002718","ENSMUSG00000002718","Cse1l",110750,"protein_coding","2",166747960,166788309,42.76,45.08,10.04,32.43,39.91,63.73,21.35,49.29
"227","ENSMUSG00000002728","ENSMUSG00000002728","Naa20",67877,"protein_coding","2",145744019,145758345,42.17,135.18,148.02,138.59,84.61,63.34,85.47,84.7
"228","ENSMUSG00000002732","ENSMUSG00000002732","Fkbp7",14231,"protein_coding","2",76493388,76503460,40.84,13.15,25.56,31.08,22.78,14.29,10.84,27.85
"229","ENSMUSG00000002733","ENSMUSG00000002733","Plekha3",83435,"protein_coding","2",76505625,76527172,44.29,52.23,22.59,37.52,20.21,23.66,24.72,45.11
"230","ENSMUSG00000002741","ENSMUSG00000002741","Ykt6",56418,"protein_coding","11",5905693,5917780,47.93,45.8,26.7,52.49,57.99,62.57,30.02,41.54
"231","ENSMUSG00000002748","ENSMUSG00000002748","Baz1b",22385,"protein_coding","5",135216118,135274983,43.16,11.07,6.17,8.73,5.11,3.73,6.21,5.09
"232","ENSMUSG00000002763","ENSMUSG00000002763","Pex6",224824,"protein_coding","17",47022389,47036467,53.43,54.56,1.6,6.94,24.08,36.55,13.03,42.33
"233","ENSMUSG00000002767","ENSMUSG00000002767","Mrpl2",27398,"protein_coding","17",46957155,46961065,49.68,85.59,4,84.43,47.39,115.44,106.74,101.96
"234","ENSMUSG00000002768","ENSMUSG00000002768","Mea1",17256,"protein_coding","17",46989719,46994037,54.64,108.92,251.7,53.45,129.98,126,88.11,160.65
"235","ENSMUSG00000002778","ENSMUSG00000002778","Kdelr1",68137,"protein_coding","7",45522196,45533156,49.36,89.54,184.78,85.65,105.28,96.83,101.14,84.34
"236","ENSMUSG00000002781","ENSMUSG00000002781","Tmem143",70209,"protein_coding","7",45546365,45566837,50.09,14.72,5.98,5.4,6.97,7.92,3.6,3.91
"237","ENSMUSG00000002797","ENSMUSG00000002797","Ggct",110175,"protein_coding","6",54959565,54969935,43.86,4.06,4.66,5.9,11.59,6.63,8.57,4.18
"238","ENSMUSG00000002803","ENSMUSG00000002803","Btbd6",399566,"protein_coding","12",112940102,112942565,58.85,25.44,71.81,13.05,15.65,25.37,10.29,35.64
"239","ENSMUSG00000002808","ENSMUSG00000002808","Epdr1",105298,"protein_coding","13",19775876,19804097,40.58,162.64,84.98,199.67,197.03,232.97,140.26,212.6
"240","ENSMUSG00000002812","ENSMUSG00000002812","Flii",14248,"protein_coding","11",60604949,60618089,54.04,38.72,13.69,15.05,19.14,21.27,13.94,20.02
"241","ENSMUSG00000002825","ENSMUSG00000002825","Qtrt1",60507,"protein_coding","9",21323133,21331570,51.14,20.61,10.11,7.2,20.21,14.11,21.28,18
"242","ENSMUSG00000002833","ENSMUSG00000002833","Hdgfl2",15193,"protein_coding","17",56386634,56407607,49.89,102.05,78.38,81.48,73.82,75.96,50.41,66.7
"243","ENSMUSG00000002844","ENSMUSG00000002844","Adprh",11544,"protein_coding","16",38264392,38273065,48.95,72.45,55.79,84.08,93.56,83.1,39.65,73.82
"244","ENSMUSG00000002846","ENSMUSG00000002846","Timmdc1",76916,"protein_coding","16",38318709,38343025,45.02,27.02,37.63,11.8,37.14,33.47,14.91,34.38
"245","ENSMUSG00000002871","ENSMUSG00000002871","Tpra1",24100,"protein_coding","6",88879233,88889220,55.51,41.3,22.26,42.07,15.23,10.85,10.74,23.87
"246","ENSMUSG00000002948","ENSMUSG00000002948","Map2k7",26400,"protein_coding","8",4288740,4297897,54.41,14.13,17.65,18.05,26.37,24.5,6.13,27.91
"247","ENSMUSG00000002949","ENSMUSG00000002949","Timm44",21856,"protein_coding","8",4309731,4325913,48.06,29.51,58.74,23.71,26.58,28.91,27.17,9.18
"248","ENSMUSG00000002957","ENSMUSG00000002957","Ap2a2",11772,"protein_coding","7",141142086,141212924,47.67,82,53.75,102.02,122.4,180.33,49.26,45.75
"249","ENSMUSG00000002980","ENSMUSG00000002980","Bcam",57278,"protein_coding","7",19490056,19504941,53.87,0,21.46,2.01,13.61,11.18,4.01,6.7
"250","ENSMUSG00000002981","ENSMUSG00000002981","Clptm1",56457,"protein_coding","7",19365496,19398958,50.59,146.98,44.45,134.87,132.82,148.55,70.45,136.44
"251","ENSMUSG00000002983","ENSMUSG00000002983","Relb",19698,"protein_coding","7",19340142,19363363,49.94,9.03,30.45,13.15,15.54,21.35,4.61,6.71
"252","ENSMUSG00000002984","ENSMUSG00000002984","Tomm40",53333,"protein_coding","7",19435238,19449363,51.8,73.29,38.25,90.65,78.32,102.16,119.15,95.35
"253","ENSMUSG00000002985","ENSMUSG00000002985","Apoe",11816,"protein_coding","7",19430034,19433113,54.64,6383.42,10750.45,6812.82,10138.3,7199.96,10755.41,11620.61
"254","ENSMUSG00000002997","ENSMUSG00000002997","Prkar2b",19088,"protein_coding","12",32008475,32111295,42.71,68.86,34.16,76.03,53,47.28,17.43,14.66
"255","ENSMUSG00000003031","ENSMUSG00000003031","Cdkn1b",12576,"protein_coding","6",134897364,134902476,43.81,3.01,12.29,8.66,12.55,4.66,4.99,1.6
"256","ENSMUSG00000003032","ENSMUSG00000003032","Klf4",16600,"protein_coding","4",55527143,55532466,52.76,4.41,21.9,0,3.96,12.17,0.36,0.74
"257","ENSMUSG00000003033","ENSMUSG00000003033","Ap1m1",11767,"protein_coding","8",72993862,73011229,51.96,102.77,68.46,76.43,98.9,112.01,76.28,83.82
"258","ENSMUSG00000003038","ENSMUSG00000003038","Hmgn2",15331,"protein_coding","4",133692049,133695961,52.59,533.73,635.37,568.72,572.35,452.82,543.1,601.12
"259","ENSMUSG00000003039","ENSMUSG00000003039","Fam32a",67922,"protein_coding","8",72973574,72978262,49.22,110.72,124.81,44.76,63.28,59.87,52.96,71.45
"260","ENSMUSG00000003062","ENSMUSG00000003062","Stard3nl",76205,"protein_coding","13",19541846,19579965,42.85,57.05,82.9,153.93,185.09,174.34,58.56,94.17
"261","ENSMUSG00000003068","ENSMUSG00000003068","Stk11",20869,"protein_coding","10",79951637,79966516,55.15,24.44,9.27,24.77,23.05,38.31,12.09,32.3
"262","ENSMUSG00000003072","ENSMUSG00000003072","Atp5f1d",66043,"protein_coding","10",79974466,79981652,55.93,553.02,566.08,661.02,510.68,689.47,593.14,563.07
"263","ENSMUSG00000003099","ENSMUSG00000003099","Ppp5c",19060,"protein_coding","7",16738565,16761849,52.91,105.77,97.18,115.21,102.87,121.89,75.42,89.22
"264","ENSMUSG00000003119","ENSMUSG00000003119","Cdk12",69131,"protein_coding","11",98093885,98169330,39.95,15.56,6,2.36,1.86,2.87,0.1,0.32
"265","ENSMUSG00000003131","ENSMUSG00000003131","Pafah1b2",18475,"protein_coding","9",45874157,45923988,44.08,246.71,196.5,163.11,145.15,177.94,61.22,170.44
"266","ENSMUSG00000003135","ENSMUSG00000003135","Cnot11",52846,"protein_coding","1",39574073,39585970,45.97,13.43,36.57,10.46,11.99,22.25,7.45,15.62
"267","ENSMUSG00000003153","ENSMUSG00000003153","Slc2a3",20527,"protein_coding","6",122704768,122778599,45.39,118.99,33.53,117.52,152.6,167.17,5.24,32.78
"268","ENSMUSG00000003161","ENSMUSG00000003161","Sri",109552,"protein_coding","5",8096078,8119379,42.84,123.88,123.59,53.61,109.71,101.41,158.67,131.72
"269","ENSMUSG00000003166","ENSMUSG00000003166","Dgcr2",13356,"protein_coding","16",17657346,17716426,46.9,51.15,17.81,49.37,51.26,45.04,14.71,33.82
"270","ENSMUSG00000003184","ENSMUSG00000003184","Irf3",54131,"protein_coding","7",44647072,44652272,53.76,6.41,18.55,3.76,5.21,1.49,0,14.61
"271","ENSMUSG00000003199","ENSMUSG00000003199","Mpnd",68047,"protein_coding","17",56312711,56323790,51.53,77.85,9.27,69.87,67.17,105.5,121.52,107.35
"272","ENSMUSG00000003200","ENSMUSG00000003200","Sh3gl1",20405,"protein_coding","17",56323750,56343635,53.58,21.32,44.59,57.64,63.1,69.91,73.3,48.97
"273","ENSMUSG00000003233","ENSMUSG00000003233","Dvl3",13544,"protein_coding","16",20335732,20352760,51.45,37.49,62.69,16.74,24.73,23.86,11.33,26.94
"274","ENSMUSG00000003234","ENSMUSG00000003234","Abcf3",27406,"protein_coding","16",20367327,20380129,47.96,45.02,43.23,43.34,43.6,21.03,14.31,47.23
"275","ENSMUSG00000003235","ENSMUSG00000003235","Eif2b5",224045,"protein_coding","16",20317567,20328073,48.22,15.13,19.96,44.8,83.06,79.25,57.26,56.14
"276","ENSMUSG00000003269","ENSMUSG00000003269","Cyth2",19158,"protein_coding","7",45456061,45464005,55.27,39.46,5.74,48.76,45.8,63.39,23.62,44.26
"277","ENSMUSG00000003273","ENSMUSG00000003273","Car11",12348,"protein_coding","7",45349267,45354106,55.52,49.83,26.15,63.68,26.97,22.9,21.08,24.89
"278","ENSMUSG00000003279","ENSMUSG00000003279","Dlgap1",224997,"protein_coding","17",70276068,71128408,41.58,155.57,147.44,65.01,102.13,112.53,35.17,74.99
"279","ENSMUSG00000003299","ENSMUSG00000003299","Mrpl4",66163,"protein_coding","9",20914034,20920135,51.39,132.36,72.84,82.75,110.45,137.67,104.4,109.67
"280","ENSMUSG00000003308","ENSMUSG00000003308","Keap1",50868,"protein_coding","9",21141026,21150657,53.48,57.03,2.07,44.31,31.39,58.26,45.99,42.63
"281","ENSMUSG00000003316","ENSMUSG00000003316","Glg1",20340,"protein_coding","8",111881053,111985848,41.82,71.5,47.05,40.39,44.51,38.93,16.81,30.42
"282","ENSMUSG00000003344","ENSMUSG00000003344","Btbd2",208198,"protein_coding","10",80478451,80492328,55.43,55.7,61.73,46.8,80.9,76.31,31.37,57
"283","ENSMUSG00000003345","ENSMUSG00000003345","Csnk1g2",103236,"protein_coding","10",80458672,80476583,55.64,50.47,2.93,55.83,64.02,79.47,44.11,104.79
"284","ENSMUSG00000003346","ENSMUSG00000003346","Abhd17a",216169,"protein_coding","10",80419488,80426175,57.79,182.29,95.04,171.33,158.53,217.34,172.78,208.54
"285","ENSMUSG00000003348","ENSMUSG00000003348","Mob3a",208228,"protein_coding","10",80521087,80537811,51.81,0,18.9,13.69,17.86,16.97,8.73,6.6
"286","ENSMUSG00000003352","ENSMUSG00000003352","Cacnb3",12297,"protein_coding","15",98528721,98542410,56.19,71.12,16.6,41.98,46.18,54.33,17.93,29.64
"287","ENSMUSG00000003363","ENSMUSG00000003363","Pld3",18807,"protein_coding","7",27231425,27252643,49.75,241.18,149.96,248.39,233.03,277.29,173.18,212.92
"288","ENSMUSG00000003378","ENSMUSG00000003378","Grik5",14809,"protein_coding","7",24709274,24771771,51.49,43.34,9.01,32.46,28.19,32.03,7.88,14.58
"289","ENSMUSG00000003380","ENSMUSG00000003380","Rabac1",14470,"protein_coding","7",24669177,24672179,55.88,167.37,317.1,232,265.25,312.87,346.08,307.71
"290","ENSMUSG00000003402","ENSMUSG00000003402","Prkcsh",19089,"protein_coding","9",21914102,21925518,53.91,77.2,90.58,66.33,104.65,118.01,47.76,33.8
"291","ENSMUSG00000003410","ENSMUSG00000003410","Elavl3",15571,"protein_coding","9",21926301,21963319,50.42,25.71,2.99,14.33,12.75,20.45,6.39,4.62
"292","ENSMUSG00000003411","ENSMUSG00000003411","Rab3b",69908,"protein_coding","4",108736260,108800521,45.34,51.23,141.73,80.84,57.21,98.3,59.37,49.76
"293","ENSMUSG00000003420","ENSMUSG00000003420","Fcgrt",14132,"protein_coding","7",44742414,44753275,50.36,72.63,63.01,17.55,50.22,33.32,23.53,44.72
"294","ENSMUSG00000003421","ENSMUSG00000003421","Nosip",66394,"protein_coding","7",44711853,44727634,50.28,29.88,57.13,54.85,49.13,72.02,30.69,42.09
"295","ENSMUSG00000003429","ENSMUSG00000003429","Rps11",27207,"protein_coding","7",44771803,44773863,54.73,308.28,721.26,447.64,343.17,475.02,729.67,429.8
"296","ENSMUSG00000003435","ENSMUSG00000003435","Supt5",20924,"protein_coding","7",28014316,28038171,49.71,67.95,6.16,50.09,56.86,70.7,41.6,54.18
"297","ENSMUSG00000003436","ENSMUSG00000003436","Dll3",13389,"protein_coding","7",27992978,28001663,53.73,2.08,5.41,5.76,9.25,19.92,3.69,1.39
"298","ENSMUSG00000003437","ENSMUSG00000003437","Paf1",54624,"protein_coding","7",28092376,28098813,48.59,167.3,30.25,44.83,111.27,51.12,18.09,103.01
"299","ENSMUSG00000003444","ENSMUSG00000003444","Med29",67224,"protein_coding","7",28085571,28092133,51.27,15.59,26.74,37.13,37.6,32.19,45.75,37.95
"300","ENSMUSG00000003452","ENSMUSG00000003452","Bicd1",12121,"protein_coding","6",149310384,149464827,37.2,7.82,24.33,7.32,11.71,6.27,17.48,6.47
"301","ENSMUSG00000003458","ENSMUSG00000003458","Ncstn",59287,"protein_coding","1",171893580,171910362,46.95,89.07,61.83,50.74,73.87,68.74,40.83,55.41
