"","Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","A8","A9","A11","A12","A13","A16","A17"
"188","ENSMUSG00000002274","ENSMUSG00000002274","Metrn",70083,"protein_coding","17",26012195,26016057,57.18,487,356,854,890,523,1942,1403
"189","ENSMUSG00000002279","ENSMUSG00000002279","Lmf1",76483,"protein_coding","17",25798059,25881800,51.67,431,650,576,260,257,316,253
"190","ENSMUSG00000002308","ENSMUSG00000002308","Cd320",54219,"protein_coding","17",34062065,34068748,49.84,154,1622,262,217,275,399,587
"191","ENSMUSG00000002319","ENSMUSG00000002319","Ipo4",75751,"protein_coding","14",55862857,55873414,54.41,404,628,1387,1304,1334,874,1204
"192","ENSMUSG00000002320","ENSMUSG00000002320","Tm9sf1",74140,"protein_coding","14",55873422,55881263,48.75,679,964,1333,896,1285,759,1223
"193","ENSMUSG00000002325","ENSMUSG00000002325","Irf9",16391,"protein_coding","14",55841028,55847487,50.48,250,61,409,239,39,471,453
"194","ENSMUSG00000002326","ENSMUSG00000002326","Gmpr2",105446,"protein_coding","14",55909398,55916657,43.87,275,274,441,562,391,97,595
"195","ENSMUSG00000002329","ENSMUSG00000002329","Mdp1",67881,"protein_coding","14",55895336,55897965,48.52,1249,393,1196,607,774,775,987
"196","ENSMUSG00000002332","ENSMUSG00000002332","Dhrs1",52585,"protein_coding","14",55976477,55983147,49.3,4788,9888,5203,11204,6287,5497,5406
"197","ENSMUSG00000002341","ENSMUSG00000002341","Ncan",13004,"protein_coding","8",70545735,70573523,50.75,1808,2093,1058,2600,2363,748,984
"198","ENSMUSG00000002342","ENSMUSG00000002342","Tmem161a",234371,"protein_coding","8",70625006,70636331,51.57,390,688,446,547,653,216,677
"199","ENSMUSG00000002343","ENSMUSG00000002343","Armc6",76813,"protein_coding","8",70672822,70687116,49.74,640,375,632,193,183,463,440
"200","ENSMUSG00000002345","ENSMUSG00000002345","Borcs8",72368,"protein_coding","8",70592149,70599969,51.16,29,308,82,76,48,109,125
"201","ENSMUSG00000002346","ENSMUSG00000002346","Slc25a42",73095,"protein_coding","8",70636990,70664955,50.79,617,362,302,160,207,285,95
"202","ENSMUSG00000002372","ENSMUSG00000002372","Ranbp3",71810,"protein_coding","17",56980294,57018764,51.62,814,1081,640,783,772,766,1032
"203","ENSMUSG00000002379","ENSMUSG00000002379","Ndufa11",69875,"protein_coding","17",57024767,57029141,55.31,246,774,639,616,1087,2056,1575
"204","ENSMUSG00000002395","ENSMUSG00000002395","Use1",67023,"protein_coding","8",71819492,71822376,54.63,203,631,79,68,249,525,345
"205","ENSMUSG00000002409","ENSMUSG00000002409","Dyrk1b",13549,"protein_coding","7",27878894,27886719,58.19,391,99,78,95,166,241,91
"206","ENSMUSG00000002413","ENSMUSG00000002413","Braf",109880,"protein_coding","6",39580171,39702397,38.7,1991,953,931,1244,704,713,776
"207","ENSMUSG00000002416","ENSMUSG00000002416","Ndufb2",68198,"protein_coding","6",39569508,39580316,44.57,375,740,577,460,761,2081,1160
"208","ENSMUSG00000002455","ENSMUSG00000002455","Prpf6",68879,"protein_coding","2",181233661,181297453,44,1511,249,769,1282,975,774,1559
"209","ENSMUSG00000002458","ENSMUSG00000002458","Rgs19",56470,"protein_coding","2",181330212,181335770,53.91,171,715,240,359,327,593,322
"210","ENSMUSG00000002459","ENSMUSG00000002459","Rgs20",58175,"protein_coding","1",4979799,5140508,41.08,1790,1696,828,543,717,1161,1310
"211","ENSMUSG00000002475","ENSMUSG00000002475","Abhd3",106861,"protein_coding","18",10642092,10706771,41.08,811,298,777,961,707,1390,972
"212","ENSMUSG00000002477","ENSMUSG00000002477","Snrpd1",20641,"protein_coding","18",10617775,10642079,42.17,739,1375,502,794,686,896,852
"213","ENSMUSG00000002489","ENSMUSG00000002489","Tiam1",21844,"protein_coding","16",89583999,89940657,47.65,178,510,69,96,355,125,287
"214","ENSMUSG00000002496","ENSMUSG00000002496","Tsc2",22084,"protein_coding","17",24814790,24851604,52.47,774,1429,998,1306,460,436,577
"215","ENSMUSG00000002504","ENSMUSG00000002504","Nherf2",65962,"protein_coding","17",24858260,24869301,56.2,313,635,467,270,437,546,329
"216","ENSMUSG00000002524","ENSMUSG00000002524","Puf60",67959,"protein_coding","15",75942031,75952773,54.34,1403,395,1917,1935,2114,2366,3039
"217","ENSMUSG00000002550","ENSMUSG00000002550","Uck1",22245,"protein_coding","2",32145014,32150171,55.8,1228,1282,906,876,797,828,790
"218","ENSMUSG00000002580","ENSMUSG00000002580","Mien1",103742,"protein_coding","11",98328534,98329817,54.21,555,1433,815,684,940,1647,914
"219","ENSMUSG00000002602","ENSMUSG00000002602","Axl",26362,"protein_coding","7",25456698,25488130,50.35,968,912,1157,903,561,770,1280
"220","ENSMUSG00000002608","ENSMUSG00000002608","Ccdc97",52132,"protein_coding","7",25410531,25418513,53.23,164,634,482,525,518,435,611
"221","ENSMUSG00000002625","ENSMUSG00000002625","Akap8l",54194,"protein_coding","17",32540398,32569581,45.87,1314,19,1163,886,464,771,1231
"222","ENSMUSG00000002635","ENSMUSG00000002635","Pdcd2l",68079,"protein_coding","7",33883924,33896086,46.76,192,267,162,226,359,198,315
"223","ENSMUSG00000002658","ENSMUSG00000002658","Gtf2f1",98053,"protein_coding","17",57310405,57318288,51.22,852,460,801,1263,806,922,393
"224","ENSMUSG00000002660","ENSMUSG00000002660","Clpp",53895,"protein_coding","17",57297305,57303188,50.76,878,1397,901,709,523,1185,1081
"225","ENSMUSG00000002661","ENSMUSG00000002661","Alkbh7",66400,"protein_coding","17",57304339,57306322,54.89,52,280,140,115,105,212,155
"226","ENSMUSG00000002718","ENSMUSG00000002718","Cse1l",110750,"protein_coding","2",166747960,166788309,42.76,1025,317,883,1109,1588,790,1475
"227","ENSMUSG00000002728","ENSMUSG00000002728","Naa20",67877,"protein_coding","2",145744019,145758345,42.17,797,1214,970,616,403,820,646
"228","ENSMUSG00000002732","ENSMUSG00000002732","Fkbp7",14231,"protein_coding","2",76493388,76503460,40.84,52,141,144,109,61,70,142
"229","ENSMUSG00000002733","ENSMUSG00000002733","Plekha3",83435,"protein_coding","2",76505625,76527172,44.29,797,479,684,377,395,614,904
"230","ENSMUSG00000002741","ENSMUSG00000002741","Ykt6",56418,"protein_coding","11",5905693,5917780,47.93,701,568,960,1085,1048,748,835
"231","ENSMUSG00000002748","ENSMUSG00000002748","Baz1b",22385,"protein_coding","5",135216118,135274983,43.16,465,360,440,263,172,424,282
"232","ENSMUSG00000002763","ENSMUSG00000002763","Pex6",224824,"protein_coding","17",47022389,47036467,53.43,1078,44,164,582,791,419,1100
"233","ENSMUSG00000002767","ENSMUSG00000002767","Mrpl2",27398,"protein_coding","17",46957155,46961065,49.68,435,27,504,292,636,881,673
"234","ENSMUSG00000002768","ENSMUSG00000002768","Mea1",17256,"protein_coding","17",46989719,46994037,54.64,436,1449,254,641,552,590,843
"235","ENSMUSG00000002778","ENSMUSG00000002778","Kdelr1",68137,"protein_coding","7",45522196,45533156,49.36,786,2169,911,1114,938,1474,979
"236","ENSMUSG00000002781","ENSMUSG00000002781","Tmem143",70209,"protein_coding","7",45546365,45566837,50.09,201,123,88,119,119,80,70
"237","ENSMUSG00000002797","ENSMUSG00000002797","Ggct",110175,"protein_coding","6",54959565,54969935,43.86,101,161,176,353,181,347,137
"238","ENSMUSG00000002803","ENSMUSG00000002803","Btbd6",399566,"protein_coding","12",112940102,112942565,58.85,302,1190,158,225,322,201,550
"239","ENSMUSG00000002808","ENSMUSG00000002808","Epdr1",105298,"protein_coding","13",19775876,19804097,40.58,2294,1666,3363,3396,3594,3221,3936
"240","ENSMUSG00000002812","ENSMUSG00000002812","Flii",14248,"protein_coding","11",60604949,60618089,54.04,990,486,461,599,596,580,674
"241","ENSMUSG00000002825","ENSMUSG00000002825","Qtrt1",60507,"protein_coding","9",21323133,21331570,51.14,145,99,60,173,108,244,165
"242","ENSMUSG00000002833","ENSMUSG00000002833","Hdgfl2",15193,"protein_coding","17",56386634,56407607,49.89,1366,1450,1303,1210,1116,1101,1173
"243","ENSMUSG00000002844","ENSMUSG00000002844","Adprh",11544,"protein_coding","16",38264392,38273065,48.95,1317,1409,1828,2080,1654,1173,1764
"244","ENSMUSG00000002846","ENSMUSG00000002846","Timmdc1",76916,"protein_coding","16",38318709,38343025,45.02,237,459,123,397,320,213,394
"245","ENSMUSG00000002871","ENSMUSG00000002871","Tpra1",24100,"protein_coding","6",88879233,88889220,55.51,417,306,495,189,117,173,310
"246","ENSMUSG00000002948","ENSMUSG00000002948","Map2k7",26400,"protein_coding","8",4288740,4297897,54.41,238,505,428,497,367,177,544
"247","ENSMUSG00000002949","ENSMUSG00000002949","Timm44",21856,"protein_coding","8",4309731,4325913,48.06,302,836,289,332,323,453,123
"248","ENSMUSG00000002957","ENSMUSG00000002957","Ap2a2",11772,"protein_coding","7",141142086,141212924,47.67,2421,2204,3611,4425,5839,2366,1779
"249","ENSMUSG00000002980","ENSMUSG00000002980","Bcam",57278,"protein_coding","7",19490056,19504941,53.87,0,434,35,242,178,95,128
"250","ENSMUSG00000002981","ENSMUSG00000002981","Clptm1",56457,"protein_coding","7",19365496,19398958,50.59,3840,1613,4222,4248,4255,2995,4694
"251","ENSMUSG00000002983","ENSMUSG00000002983","Relb",19698,"protein_coding","7",19340142,19363363,49.94,118,553,205,248,305,98,115
"252","ENSMUSG00000002984","ENSMUSG00000002984","Tomm40",53333,"protein_coding","7",19435238,19449363,51.8,647,468,949,845,985,1712,1100
"253","ENSMUSG00000002985","ENSMUSG00000002985","Apoe",11816,"protein_coding","7",19430034,19433113,54.64,38388,90543,48772,74252,47389,106553,91855
"254","ENSMUSG00000002997","ENSMUSG00000002997","Prkar2b",19088,"protein_coding","12",32008475,32111295,42.71,1440,976,1800,1353,1069,583,380
"255","ENSMUSG00000003031","ENSMUSG00000003031","Cdkn1b",12576,"protein_coding","6",134897364,134902476,43.81,43,295,147,235,73,117,30
"256","ENSMUSG00000003032","ENSMUSG00000003032","Klf4",16600,"protein_coding","4",55527143,55532466,52.76,82,566,0,90,248,11,18
"257","ENSMUSG00000003033","ENSMUSG00000003033","Ap1m1",11767,"protein_coding","8",72993862,73011229,51.96,1256,1163,1114,1476,1496,1518,1343
"258","ENSMUSG00000003038","ENSMUSG00000003038","Hmgn2",15331,"protein_coding","4",133692049,133695961,52.59,3561,5914,4489,4614,3293,5874,5198
"259","ENSMUSG00000003039","ENSMUSG00000003039","Fam32a",67922,"protein_coding","8",72973574,72978262,49.22,1712,2682,827,1196,1013,1333,1451
"260","ENSMUSG00000003062","ENSMUSG00000003062","Stard3nl",76205,"protein_coding","13",19541846,19579965,42.85,399,836,1286,1601,1348,690,872
"261","ENSMUSG00000003068","ENSMUSG00000003068","Stk11",20869,"protein_coding","10",79951637,79966516,55.15,267,138,362,306,443,239,504
"262","ENSMUSG00000003072","ENSMUSG00000003072","Atp5f1d",66043,"protein_coding","10",79974466,79981652,55.93,2459,3499,3458,2758,3312,4305,3236
"263","ENSMUSG00000003099","ENSMUSG00000003099","Ppp5c",19060,"protein_coding","7",16738565,16761849,52.91,1284,1640,1668,1525,1617,1491,1420
"264","ENSMUSG00000003119","ENSMUSG00000003119","Cdk12",69131,"protein_coding","11",98093885,98169330,39.95,532,317,103,86,120,6,16
"265","ENSMUSG00000003131","ENSMUSG00000003131","Pafah1b2",18475,"protein_coding","9",45874157,45923988,44.08,5294,4113,4568,3880,4091,2756,3584
"266","ENSMUSG00000003135","ENSMUSG00000003135","Cnot11",52846,"protein_coding","1",39574073,39585970,45.97,262,1009,244,286,478,238,408
"267","ENSMUSG00000003153","ENSMUSG00000003153","Slc2a3",20527,"protein_coding","6",122704768,122778599,45.39,2961,1159,3503,4648,4560,212,1074
"268","ENSMUSG00000003161","ENSMUSG00000003161","Sri",109552,"protein_coding","5",8096078,8119379,42.84,1688,2322,880,1813,1497,3589,2342
"269","ENSMUSG00000003166","ENSMUSG00000003166","Dgcr2",13356,"protein_coding","16",17657346,17716426,46.9,1296,464,1496,1577,1249,605,1129
"270","ENSMUSG00000003184","ENSMUSG00000003184","Irf3",54131,"protein_coding","7",44647072,44652272,53.76,69,251,42,68,13,0,199
"271","ENSMUSG00000003199","ENSMUSG00000003199","Mpnd",68047,"protein_coding","17",56312711,56323790,51.53,750,113,801,788,1109,1907,1353
"272","ENSMUSG00000003200","ENSMUSG00000003200","Sh3gl1",20405,"protein_coding","17",56323750,56343635,53.58,259,753,835,936,928,1450,777
"273","ENSMUSG00000003233","ENSMUSG00000003233","Dvl3",13544,"protein_coding","16",20335732,20352760,51.45,917,2159,489,739,573,458,819
"274","ENSMUSG00000003234","ENSMUSG00000003234","Abcf3",27406,"protein_coding","16",20367327,20380129,47.96,856,1142,986,1014,438,443,1181
"275","ENSMUSG00000003235","ENSMUSG00000003235","Eif2b5",224045,"protein_coding","16",20317567,20328073,48.22,233,427,824,1563,1335,1435,1135
"276","ENSMUSG00000003269","ENSMUSG00000003269","Cyth2",19158,"protein_coding","7",45456061,45464005,55.27,588,121,845,831,970,583,881
"277","ENSMUSG00000003273","ENSMUSG00000003273","Car11",12348,"protein_coding","7",45349267,45354106,55.52,441,322,670,291,221,304,288
"278","ENSMUSG00000003279","ENSMUSG00000003279","Dlgap1",224997,"protein_coding","17",70276068,71128408,41.58,4638,5904,2529,3911,3745,1769,3000
"279","ENSMUSG00000003299","ENSMUSG00000003299","Mrpl4",66163,"protein_coding","9",20914034,20920135,51.39,906,694,671,920,1025,1165,978
"280","ENSMUSG00000003308","ENSMUSG00000003308","Keap1",50868,"protein_coding","9",21141026,21150657,53.48,1096,56,1038,756,1252,1276,1072
"281","ENSMUSG00000003316","ENSMUSG00000003316","Glg1",20340,"protein_coding","8",111881053,111985848,41.82,3258,2977,2209,2485,1947,1246,1828
"282","ENSMUSG00000003344","ENSMUSG00000003344","Btbd2",208198,"protein_coding","10",80478451,80492328,55.43,818,1260,821,1452,1226,750,1099
"283","ENSMUSG00000003345","ENSMUSG00000003345","Csnk1g2",103236,"protein_coding","10",80458672,80476583,55.64,652,57,851,996,1079,908,1690
"284","ENSMUSG00000003346","ENSMUSG00000003346","Abhd17a",216169,"protein_coding","10",80419488,80426175,57.79,1470,1066,1642,1557,1909,2270,2195
"285","ENSMUSG00000003348","ENSMUSG00000003348","Mob3a",208228,"protein_coding","10",80521087,80537811,51.81,0,427,266,355,302,231,141
"286","ENSMUSG00000003352","ENSMUSG00000003352","Cacnb3",12297,"protein_coding","15",98528721,98542410,56.19,1060,344,750,842,886,436,582
"287","ENSMUSG00000003363","ENSMUSG00000003363","Pld3",18807,"protein_coding","7",27231425,27252643,49.75,3270,2826,4020,3860,4111,3823,3788
"288","ENSMUSG00000003378","ENSMUSG00000003378","Grik5",14809,"protein_coding","7",24709274,24771771,51.49,1021,295,916,813,827,302,452
"289","ENSMUSG00000003380","ENSMUSG00000003380","Rabac1",14470,"protein_coding","7",24669177,24672179,55.88,706,1865,1151,1359,1426,2389,1676
"290","ENSMUSG00000003402","ENSMUSG00000003402","Prkcsh",19089,"protein_coding","9",21914102,21925518,53.91,902,1473,925,1504,1523,908,517
"291","ENSMUSG00000003410","ENSMUSG00000003410","Elavl3",15571,"protein_coding","9",21926301,21963319,50.42,822,133,546,499,656,331,185
"292","ENSMUSG00000003411","ENSMUSG00000003411","Rab3b",69908,"protein_coding","4",108736260,108800521,45.34,307,1164,556,395,639,573,441
"293","ENSMUSG00000003420","ENSMUSG00000003420","Fcgrt",14132,"protein_coding","7",44742414,44753275,50.36,720,885,211,598,360,386,585
"294","ENSMUSG00000003421","ENSMUSG00000003421","Nosip",66394,"protein_coding","7",44711853,44727634,50.28,272,826,662,576,811,492,530
"295","ENSMUSG00000003429","ENSMUSG00000003429","Rps11",27207,"protein_coding","7",44771803,44773863,54.73,809,2648,1357,1082,1327,3097,1438
"296","ENSMUSG00000003435","ENSMUSG00000003435","Supt5",20924,"protein_coding","7",28014316,28038171,49.71,1496,187,1340,1531,1722,1522,1579
"297","ENSMUSG00000003436","ENSMUSG00000003436","Dll3",13389,"protein_coding","7",27992978,28001663,53.73,33,119,109,179,345,95,29
"298","ENSMUSG00000003437","ENSMUSG00000003437","Paf1",54624,"protein_coding","7",28092376,28098813,48.59,1953,491,624,1586,652,344,1576
"299","ENSMUSG00000003444","ENSMUSG00000003444","Med29",67224,"protein_coding","7",28085571,28092133,51.27,106,253,299,311,238,507,336
"300","ENSMUSG00000003452","ENSMUSG00000003452","Bicd1",12121,"protein_coding","6",149310384,149464827,37.2,496,1497,333,684,161,737,217
"301","ENSMUSG00000003458","ENSMUSG00000003458","Ncstn",59287,"protein_coding","1",171893580,171910362,46.95,1580,1524,1076,1602,1335,1179,1292
"302","ENSMUSG00000003464","ENSMUSG00000003464","Pex19",19298,"protein_coding","1",171954322,171964060,46.76,1734,3018,2326,1724,1797,1634,1755
"303","ENSMUSG00000003469","ENSMUSG00000003469","Phyhip",105653,"protein_coding","14",70694916,70706272,53.02,862,43,953,109,279,430,505
"304","ENSMUSG00000003518","ENSMUSG00000003518","Dusp3",72349,"protein_coding","11",101861969,101877839,50.03,522,418,646,498,447,142,901
"305","ENSMUSG00000003531","ENSMUSG00000003531","Dgcr6",13353,"protein_coding","16",17870724,17889496,47.41,522,1174,495,762,811,1200,801
"306","ENSMUSG00000003534","ENSMUSG00000003534","Ddr1",12305,"protein_coding","17",35992459,36015513,53,2354,2596,2219,2296,1038,2916,3768
"307","ENSMUSG00000003541","ENSMUSG00000003541","Ier3",15937,"protein_coding","17",36132576,36133815,54.52,430,754,440,1631,437,488,1106
"308","ENSMUSG00000003545","ENSMUSG00000003545","Fosb",14282,"protein_coding","7",19036621,19043976,54.81,1933,182,2788,1680,1680,852,1068
"309","ENSMUSG00000003573","ENSMUSG00000003573","Homer3",26558,"protein_coding","8",70735477,70747011,53.45,158,296,79,35,215,259,94
"310","ENSMUSG00000003575","ENSMUSG00000003575","Crtc1",382056,"protein_coding","8",70835005,70892229,53.17,1542,249,808,617,1166,313,456
"311","ENSMUSG00000003581","ENSMUSG00000003581","Rnf215",71673,"protein_coding","11",4085202,4091172,54.46,657,435,395,383,509,324,321
"312","ENSMUSG00000003585","ENSMUSG00000003585","Sec14l2",67815,"protein_coding","11",4047039,4073415,50.96,189,36,261,155,174,74,287
"313","ENSMUSG00000003617","ENSMUSG00000003617","Cp",12870,"protein_coding","3",20011218,20063309,39.46,238,100,1476,1631,47,346,1088
"314","ENSMUSG00000003623","ENSMUSG00000003623","Crot",74114,"protein_coding","5",9016033,9047324,40.8,3106,2793,1900,1912,1621,1203,2193
"315","ENSMUSG00000003644","ENSMUSG00000003644","Rps6ka1",20111,"protein_coding","4",133574601,133615108,52.31,808,722,369,382,375,340,666
"316","ENSMUSG00000003657","ENSMUSG00000003657","Calb2",12308,"protein_coding","8",110864134,110894842,48.98,982,2663,1450,3641,5418,922,89
"317","ENSMUSG00000003660","ENSMUSG00000003660","Snrnp200",320632,"protein_coding","2",127050306,127082371,45.13,905,833,765,1278,840,771,1046
"318","ENSMUSG00000003721","ENSMUSG00000003721","Insig2",72999,"protein_coding","1",121232082,121260318,42.61,410,302,438,1126,802,1155,858
"319","ENSMUSG00000003731","ENSMUSG00000003731","Kpna6",16650,"protein_coding","4",129537773,129566560,45.62,752,313,577,695,160,984,383
"320","ENSMUSG00000003762","ENSMUSG00000003762","Coq8b",76889,"protein_coding","7",26932448,26957375,48.84,339,527,258,392,244,194,292
"321","ENSMUSG00000003778","ENSMUSG00000003778","Brd8",78656,"protein_coding","18",34731668,34757654,42.14,1433,668,792,1256,779,911,909
"322","ENSMUSG00000003808","ENSMUSG00000003808","Farsa",66590,"protein_coding","8",85583618,85595886,48.51,740,589,958,903,643,413,965
"323","ENSMUSG00000003809","ENSMUSG00000003809","Gcdh",270076,"protein_coding","8",85613022,85620550,48.67,527,267,230,264,449,125,523
"324","ENSMUSG00000003813","ENSMUSG00000003813","Rad23a",19358,"protein_coding","8",85560648,85567294,52.22,522,1127,602,605,565,786,702
"325","ENSMUSG00000003814","ENSMUSG00000003814","Calr",12317,"protein_coding","8",85568479,85573563,48.79,6583,5815,8369,8201,8292,6693,6644
"326","ENSMUSG00000003847","ENSMUSG00000003847","Nfat5",54446,"protein_coding","8",108020102,108106149,38.09,126,1567,143,191,133,107,289
