"","Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","A8","A11","A12","A14","A15","A16","A17"
"164","ENSMUSG00000001506","ENSMUSG00000001506","Col1a1",12842,"protein_coding","11",94827050,94843868,53.92,13.04,6.13,3.95,2.15,1.19,2,6
"165","ENSMUSG00000001507","ENSMUSG00000001507","Itga3",16400,"protein_coding","11",94935300,94967627,50.82,8.85,6.49,8.22,1.5,8.23,1.45,4.68
"166","ENSMUSG00000001518","ENSMUSG00000001518","Itfg2",101142,"protein_coding","6",128386407,128401894,47.25,3.55,11.39,11.02,5.88,3.53,12.54,2.76
"167","ENSMUSG00000001521","ENSMUSG00000001521","Tulp3",22158,"protein_coding","6",128298124,128332814,46.91,4.2,2.43,1.37,2.79,4.81,9.47,11.13
"168","ENSMUSG00000001524","ENSMUSG00000001524","Gtf2h4",14885,"protein_coding","17",35978622,35984631,52.46,14.34,17.9,23.43,19.51,14.6,8.61,9.4
"169","ENSMUSG00000001525","ENSMUSG00000001525","Tubb5",22154,"protein_coding","17",36144813,36149198,51.62,233.34,301.08,221.22,209.43,221.37,194.13,189.6
"170","ENSMUSG00000001552","ENSMUSG00000001552","Jup",16480,"protein_coding","11",100259784,100288589,52.25,15.06,18.92,20.11,12.03,9.21,7.82,30.03
"171","ENSMUSG00000001555","ENSMUSG00000001555","Fkbp10",14230,"protein_coding","11",100306523,100315650,52.02,39.29,53.2,35.66,25.94,27.98,24.42,16.65
"172","ENSMUSG00000001576","ENSMUSG00000001576","Ergic1",67458,"protein_coding","17",26780463,26875908,50.43,120.5,99.44,78.44,142.42,94.93,45.74,113.38
"173","ENSMUSG00000001604","ENSMUSG00000001604","Tcea3",21401,"protein_coding","4",135975040,136002209,49.96,55.8,3.71,21.81,24.55,16.23,0,8.73
"174","ENSMUSG00000001627","ENSMUSG00000001627","Ifrd1",15982,"protein_coding","12",40251566,40298503,41.54,72,137.84,169.14,81.4,115,81.74,113.65
"175","ENSMUSG00000001630","ENSMUSG00000001630","Stk38l",232533,"protein_coding","6",146626493,146680310,42.34,11.74,10.39,26.67,9.65,15.55,3.77,9.23
"176","ENSMUSG00000001632","ENSMUSG00000001632","Brpf1",78783,"protein_coding","6",113284098,113301821,48.33,16.18,8.24,4.22,8.5,10.41,4.83,6.99
"177","ENSMUSG00000001642","ENSMUSG00000001642","Akr1b1",11677,"protein_coding","6",34279369,34294413,49.81,53.12,80.34,82.25,107.29,106.18,53.46,142.26
"178","ENSMUSG00000001663","ENSMUSG00000001663","Gstt1",14871,"protein_coding","10",75619647,75634418,46.62,0,30.29,21.85,31.16,3.72,14.16,51.13
"179","ENSMUSG00000001665","ENSMUSG00000001665","Gstt3",103140,"protein_coding","10",75609949,75617248,49.12,16.83,16.1,8.69,3.38,18.06,24.18,42.18
"180","ENSMUSG00000001666","ENSMUSG00000001666","Ddt",13202,"protein_coding","10",75607064,75609248,53.32,72.06,98.09,59.29,74.39,58.83,159.86,148.46
"181","ENSMUSG00000001674","ENSMUSG00000001674","Ddx18",66942,"protein_coding","1",121481564,121495718,46.3,36.84,35.36,18.21,13.78,36.6,12.33,17.39
"182","ENSMUSG00000001687","ENSMUSG00000001687","Ubl3",24109,"protein_coding","5",148441445,148489599,42.33,154.09,175.27,196.78,177.8,161.28,177.53,177.68
"183","ENSMUSG00000001700","ENSMUSG00000001700","Gramd2b",107022,"protein_coding","18",56533409,56636864,43.58,28.08,6.54,35.13,15.03,12.54,6.17,31.54
"184","ENSMUSG00000001707","ENSMUSG00000001707","Eef1e1",66143,"protein_coding","13",38828183,38843034,44.24,17.74,36.77,29.77,12.29,19.53,34.77,36.27
"185","ENSMUSG00000001729","ENSMUSG00000001729","Akt1",11651,"protein_coding","12",112620255,112641318,57.7,106.78,69.7,54.45,61.23,64.14,50.57,90.24
"186","ENSMUSG00000001741","ENSMUSG00000001741","Il16",16170,"protein_coding","7",83292033,83394934,45.12,5.71,3.4,2.63,5.75,7.24,0,3.14
"187","ENSMUSG00000001750","ENSMUSG00000001750","Tcirg1",27060,"protein_coding","19",3946050,3957133,53.89,0,8.42,10.98,6.55,1.62,0,9.85
"188","ENSMUSG00000001751","ENSMUSG00000001751","Naglu",27419,"protein_coding","11",100960838,100968498,53.06,32.59,12.63,13.36,36.98,15.9,12.54,9.67
"189","ENSMUSG00000001755","ENSMUSG00000001755","Coasy",71743,"protein_coding","11",100973391,100977445,55.44,44.5,44.58,32.55,28.61,52.68,11.63,37.62
"190","ENSMUSG00000001761","ENSMUSG00000001761","Smo",319757,"protein_coding","6",29735502,29761364,48.36,17.28,11.01,23.27,6.24,5.2,7.06,20.64
"191","ENSMUSG00000001763","ENSMUSG00000001763","Tspan33",232670,"protein_coding","6",29694221,29718558,48.29,49.98,58.85,42.72,30.44,43.8,17.18,24.19
"192","ENSMUSG00000001767","ENSMUSG00000001767","Crnkl1",66877,"protein_coding","2",145759399,145776934,43.23,22.77,16.2,9.98,11.95,17.64,5.71,21.13
"193","ENSMUSG00000001768","ENSMUSG00000001768","Rin2",74030,"protein_coding","2",145517135,145729536,44.91,30.38,8.43,2.24,4.25,13.99,0,9.87
"194","ENSMUSG00000001773","ENSMUSG00000001773","Folh1",53320,"protein_coding","7",86368185,86425151,35.36,0,26.04,15.25,13.46,3.74,10.63,24.54
"195","ENSMUSG00000001774","ENSMUSG00000001774","Chordc1",66917,"protein_coding","9",18203421,18228738,37.71,50.58,32.12,19.4,71.92,32.92,20.4,20.96
"196","ENSMUSG00000001783","ENSMUSG00000001783","Rtcb",28088,"protein_coding","10",85774501,85793687,43.68,115.84,101.81,179.9,117.92,129.89,83.4,118.93
"197","ENSMUSG00000001785","ENSMUSG00000001785","Pwp1",103136,"protein_coding","10",85665358,85724960,44.02,41.12,24.49,52.51,28.55,22.46,17.81,28.56
"198","ENSMUSG00000001786","ENSMUSG00000001786","Fbxo7",69754,"protein_coding","10",85857836,85887737,42.16,45.8,37.38,35.84,5.24,56.43,42.49,61.77
"199","ENSMUSG00000001794","ENSMUSG00000001794","Capns1",12336,"protein_coding","7",29886361,29898236,50.01,150.53,112.19,109.1,152.03,119.33,98.29,111.83
"200","ENSMUSG00000001802","ENSMUSG00000001802","Lrp3",435965,"protein_coding","7",34899452,34914923,54.68,17.41,19.41,20.64,9.77,9.36,0.95,14.63
"201","ENSMUSG00000001827","ENSMUSG00000001827","Folr1",14275,"protein_coding","7",101507538,101519995,46.35,0,15.41,15.22,33.06,37.88,44.61,35.58
"202","ENSMUSG00000001829","ENSMUSG00000001829","Clpb",20480,"protein_coding","7",101312840,101444713,46.32,52.76,29.51,31.38,31.94,33.84,20.53,32.89
"203","ENSMUSG00000001833","ENSMUSG00000001833","Septin7",235072,"protein_coding","9",25163735,25219867,35.94,702.97,528.94,578.91,618.61,658.11,540.51,389.87
"204","ENSMUSG00000001844","ENSMUSG00000001844","Zdhhc4",72881,"protein_coding","5",143302244,143315011,49.8,92.07,75.75,42.3,52.9,44.5,27.77,65.55
"205","ENSMUSG00000001847","ENSMUSG00000001847","Rac1",19353,"protein_coding","5",143489389,143513791,47.12,508.78,486.68,551.01,502.2,483.89,367.38,426.49
"206","ENSMUSG00000001855","ENSMUSG00000001855","Nup214",227720,"protein_coding","2",31864448,31943987,45.88,7.46,7.87,3.63,3.75,9.44,2.23,7.68
"207","ENSMUSG00000001870","ENSMUSG00000001870","Ltbp1",268977,"protein_coding","17",75312563,75699507,42.66,0,0,3.37,1.59,2.02,1.33,4.13
"208","ENSMUSG00000001891","ENSMUSG00000001891","Ugp2",216558,"protein_coding","11",21271138,21321201,39.6,130.61,131.24,155.08,176.28,207.91,200.91,249.47
"209","ENSMUSG00000001909","ENSMUSG00000001909","Trmt1",212528,"protein_coding","8",85412936,85426437,51.34,20.73,12.2,18.11,11.26,10.24,15.89,17.57
"210","ENSMUSG00000001910","ENSMUSG00000001910","Nacc1",66830,"protein_coding","8",85397108,85414531,50.66,10.3,10.72,5.97,13.32,11.23,6.89,11.76
"211","ENSMUSG00000001911","ENSMUSG00000001911","Nfix",18032,"protein_coding","8",85426505,85526973,53.14,528.64,441.96,441.78,431.33,253.88,243.81,335.29
"212","ENSMUSG00000001918","ENSMUSG00000001918","Slc1a5",20514,"protein_coding","7",16515265,16532199,50.63,0,4.08,0.15,3.37,4.75,0,2.04
"213","ENSMUSG00000001924","ENSMUSG00000001924","Uba1",22201,"protein_coding","X",20524565,20549418,46.94,123.95,177.9,155.92,147.74,119.4,60.28,135.07
"214","ENSMUSG00000001942","ENSMUSG00000001942","Siae",22619,"protein_coding","9",37466994,37560951,42.36,16.9,16.11,20.61,8.05,18.24,3.41,12.41
"215","ENSMUSG00000001948","ENSMUSG00000001948","Spa17",20686,"protein_coding","9",37514586,37525018,38.21,0,15.08,31.4,39.25,41.13,14.34,22.74
"216","ENSMUSG00000001962","ENSMUSG00000001962","Fam50a",108160,"protein_coding","X",73356639,73363755,48.98,84.42,86.93,101.36,106.98,80.67,68.27,65.03
"217","ENSMUSG00000001964","ENSMUSG00000001964","Emd",13726,"protein_coding","X",73298293,73305154,46.56,19.29,42.72,44.28,40.75,39.94,44.53,53.61
"218","ENSMUSG00000001983","ENSMUSG00000001983","Taco1",70207,"protein_coding","11",105956887,105964438,46.69,17.61,5.24,4.28,15.83,9.92,8.3,3.79
"219","ENSMUSG00000001986","ENSMUSG00000001986","Gria3",53623,"protein_coding","X",40489731,40767478,38.76,49.42,13.08,24.71,24.76,19.91,13.71,10.44
"220","ENSMUSG00000001988","ENSMUSG00000001988","Npas1",18142,"protein_coding","7",16189646,16211653,52.76,0.7,6.45,1.51,5.07,4.99,0.97,4.02
"221","ENSMUSG00000001995","ENSMUSG00000001995","Sipa1l2",244668,"protein_coding","8",126144802,126296547,49.31,3.11,2.42,5.19,6.98,2.22,0,4.4
"222","ENSMUSG00000001999","ENSMUSG00000001999","Blvra",109778,"protein_coding","2",126912585,126939004,44,50.83,45.69,39.35,42.2,42.33,25.33,44.89
"223","ENSMUSG00000002010","ENSMUSG00000002010","Idh3g",15929,"protein_coding","X",72822569,72830503,47.41,301.88,303.72,288.76,327.51,259.05,272.21,321.03
"224","ENSMUSG00000002012","ENSMUSG00000002012","Pnck",93843,"protein_coding","X",72699600,72703723,57.25,125.19,112.31,88.87,137.88,104.27,108.36,104.61
"225","ENSMUSG00000002014","ENSMUSG00000002014","Ssr4",20832,"protein_coding","X",72830634,72834436,50.96,126.59,114.65,143.42,136.03,177.91,179.38,165.66
"226","ENSMUSG00000002015","ENSMUSG00000002015","Bcap31",27061,"protein_coding","X",72729784,72759781,43.49,332.34,313.17,360.68,381.42,481.55,290.27,317.18
"227","ENSMUSG00000002017","ENSMUSG00000002017","Fam98a",72722,"protein_coding","17",75844081,75858941,42.35,17.41,11.98,29.3,21.95,26.39,21.39,6.25
"228","ENSMUSG00000002031","ENSMUSG00000002031","Ift46",76568,"protein_coding","9",44679205,44704744,45.24,51.41,12.65,53.86,89.71,71.09,58.39,43.4
"229","ENSMUSG00000002032","ENSMUSG00000002032","Tmem25",71687,"protein_coding","9",44705066,44710604,52.41,29.1,17.91,12.54,6.04,22.04,25.58,36.8
"230","ENSMUSG00000002043","ENSMUSG00000002043","Trappc6a",67091,"protein_coding","7",19242320,19250070,52.91,34.19,25.82,59.28,38.55,50.44,61.01,47.61
"231","ENSMUSG00000002052","ENSMUSG00000002052","Supt6",20926,"protein_coding","11",78097572,78136813,46.39,21.56,17.92,23.11,32.51,12.7,10.41,9
"232","ENSMUSG00000002058","ENSMUSG00000002058","Unc119",22248,"protein_coding","11",78234308,78239990,56.47,61.45,28.55,35.11,48.69,39.36,36,85.27
"233","ENSMUSG00000002059","ENSMUSG00000002059","Rab34",19376,"protein_coding","11",78079256,78083019,56.64,38.95,12.61,21.59,30.11,15.91,14.72,34.9
"234","ENSMUSG00000002064","ENSMUSG00000002064","Sdf2",20316,"protein_coding","11",78136572,78146322,44.57,130.42,115.46,116.58,95.4,116.23,121.19,135.58
"235","ENSMUSG00000002068","ENSMUSG00000002068","Ccne1",12447,"protein_coding","7",37797409,37806959,47.45,17.16,28.57,11.32,4.08,18.72,27.08,21.15
"236","ENSMUSG00000002083","ENSMUSG00000002083","Bbc3",170770,"protein_coding","7",16042318,16052130,57.65,10.48,29.8,14.35,16.38,22.6,2.72,18.07
"237","ENSMUSG00000002102","ENSMUSG00000002102","Psmc3",19182,"protein_coding","2",90884354,90896714,51.95,174.33,203.18,232.54,199.16,237.31,250.19,221.56
"238","ENSMUSG00000002103","ENSMUSG00000002103","Acp2",11432,"protein_coding","2",91033230,91044443,45.84,38.56,50.09,46.41,21.2,20.64,43.93,39.47
"239","ENSMUSG00000002105","ENSMUSG00000002105","Slc39a13",68427,"protein_coding","2",90892136,90900762,53.74,12.34,14.35,12.75,30.6,13.05,13.2,20.55
"240","ENSMUSG00000002107","ENSMUSG00000002107","Celf2",14007,"protein_coding","2",6544505,7514374,40.13,98.91,52.35,63.16,53.21,30.63,25.54,45.54
"241","ENSMUSG00000002129","ENSMUSG00000002129","Sf3a1",67465,"protein_coding","11",4110350,4132541,46.56,39.2,28.26,35.16,38.23,31.11,22.45,18.43
"242","ENSMUSG00000002190","ENSMUSG00000002190","Clgn",12745,"protein_coding","8",84116496,84155181,44.3,0.51,7.01,9.46,13.94,3.3,3.96,0
"243","ENSMUSG00000002205","ENSMUSG00000002205","Vrk3",101568,"protein_coding","7",44397837,44426939,49.01,42.12,20.31,24.19,23.19,23.46,24.9,47.41
"244","ENSMUSG00000002210","ENSMUSG00000002210","Smg9",71997,"protein_coding","7",24099044,24122203,52.74,0,11.16,11.4,30.27,11.91,4.81,1.2
"245","ENSMUSG00000002221","ENSMUSG00000002221","Paxip1",55982,"protein_coding","5",27945078,27996689,46.06,11.5,15.67,5.38,6.1,7.28,4.31,8.32
"246","ENSMUSG00000002222","ENSMUSG00000002222","Rmnd5a",68477,"protein_coding","6",71365618,71417621,40.99,22.87,26.9,12.37,5.47,13.22,4.67,7.02
"247","ENSMUSG00000002233","ENSMUSG00000002233","Rhoc",11853,"protein_coding","3",104695691,104701775,55.27,48.61,67.49,78.75,102.03,98.35,60.35,105.21
"248","ENSMUSG00000002249","ENSMUSG00000002249","Tead3",21678,"protein_coding","17",28550645,28569791,56.36,1.09,0.46,0.47,1.23,3.33,2.93,0.1
"249","ENSMUSG00000002265","ENSMUSG00000002265","Peg3",18616,"protein_coding","7",6706891,6733430,44.95,31.07,20.5,24.45,13.98,6.37,4.07,6.1
"250","ENSMUSG00000002274","ENSMUSG00000002274","Metrn",70083,"protein_coding","17",26012195,26016057,57.18,82.72,123.58,120.87,148.09,125.85,203.58,190
"251","ENSMUSG00000002279","ENSMUSG00000002279","Lmf1",76483,"protein_coding","17",25798059,25881800,51.67,40.27,45.07,19.92,25.24,20.03,18.1,18.06
"252","ENSMUSG00000002280","ENSMUSG00000002280","Ciao3",67563,"protein_coding","17",25992750,26002306,54.7,23.11,22.87,29.76,19.67,51.63,7.21,14.44
"253","ENSMUSG00000002289","ENSMUSG00000002289","Angptl4",57875,"protein_coding","17",33992724,34000804,49.02,0,0.65,0,7.84,8.51,0,2.71
"254","ENSMUSG00000002297","ENSMUSG00000002297","Dbf4",27214,"protein_coding","5",8446973,8472716,39.01,7.09,6.41,7.97,13.93,6.73,0.94,6.73
"255","ENSMUSG00000002307","ENSMUSG00000002307","Daxx",13163,"protein_coding","17",34128388,34134564,53.62,24.91,17.94,23.32,25.09,22.53,3.39,25.32
"256","ENSMUSG00000002308","ENSMUSG00000002308","Cd320",54219,"protein_coding","17",34062065,34068748,49.84,21.42,28.19,22.52,15.62,15.37,32.74,58.32
"257","ENSMUSG00000002319","ENSMUSG00000002319","Ipo4",75751,"protein_coding","14",55862857,55873414,54.41,16.73,48.03,44.17,59.77,25.39,22.26,37.93
"258","ENSMUSG00000002320","ENSMUSG00000002320","Tm9sf1",74140,"protein_coding","14",55873422,55881263,48.75,51.71,83.28,54.07,50.69,11.83,34.32,69.34
"259","ENSMUSG00000002325","ENSMUSG00000002325","Irf9",16391,"protein_coding","14",55841028,55847487,50.48,17.85,23.95,13.5,29.28,15.13,20.11,24.08
"260","ENSMUSG00000002326","ENSMUSG00000002326","Gmpr2",105446,"protein_coding","14",55909398,55916657,43.87,23.72,31.84,39.67,36.89,15.02,5.12,39.1
"261","ENSMUSG00000002329","ENSMUSG00000002329","Mdp1",67881,"protein_coding","14",55895336,55897965,48.52,126.8,102.01,50.52,39.06,65.14,48.3,76.57
"262","ENSMUSG00000002332","ENSMUSG00000002332","Dhrs1",52585,"protein_coding","14",55976477,55983147,49.3,589.55,539.48,1132.28,949.16,1285.22,415.36,509.78
"263","ENSMUSG00000002341","ENSMUSG00000002341","Ncan",13004,"protein_coding","8",70545735,70573523,50.75,38.68,18.86,45.4,18.87,44.2,9.84,15.96
"264","ENSMUSG00000002342","ENSMUSG00000002342","Tmem161a",234371,"protein_coding","8",70625006,70636331,51.57,27.05,27.03,33.76,14.67,17.46,7.27,38.22
"265","ENSMUSG00000002343","ENSMUSG00000002343","Armc6",76813,"protein_coding","8",70672822,70687116,49.74,47.66,39.44,11.79,20.89,8.82,21.15,24.97
"266","ENSMUSG00000002345","ENSMUSG00000002345","Borcs8",72368,"protein_coding","8",70592149,70599969,51.16,8.01,20.16,19.33,28.88,12.78,18.94,27.85
"267","ENSMUSG00000002346","ENSMUSG00000002346","Slc25a42",73095,"protein_coding","8",70636990,70664955,50.79,31.27,12.78,6.63,5.41,7.29,8.87,3.66
"268","ENSMUSG00000002365","ENSMUSG00000002365","Snx9",66616,"protein_coding","17",5891604,5982229,47.21,25.05,6.39,16.87,13.26,8.48,17.35,9.94
"269","ENSMUSG00000002372","ENSMUSG00000002372","Ranbp3",71810,"protein_coding","17",56980294,57018764,51.62,55.81,37.04,44.66,66.41,15.72,32.77,55.17
"270","ENSMUSG00000002379","ENSMUSG00000002379","Ndufa11",69875,"protein_coding","17",57024767,57029141,55.31,132.43,304.48,279.01,305.2,351.61,682.84,681.45
"271","ENSMUSG00000002393","ENSMUSG00000002393","Nr2f6",13864,"protein_coding","8",71826767,71834604,59.82,7.8,16.8,11.35,19.43,7.99,9.79,31.97
"272","ENSMUSG00000002395","ENSMUSG00000002395","Use1",67023,"protein_coding","8",71819492,71822376,54.63,51.83,15.05,13.2,43.47,38.95,82.11,67.98
"273","ENSMUSG00000002396","ENSMUSG00000002396","Ocel1",77090,"protein_coding","8",71823942,71832005,56.76,1.28,7.63,4.36,5.92,4.56,7.49,2.67
"274","ENSMUSG00000002409","ENSMUSG00000002409","Dyrk1b",13549,"protein_coding","7",27878894,27886719,58.19,27.4,4.63,5.38,8.74,7.65,10.72,5.03
"275","ENSMUSG00000002413","ENSMUSG00000002413","Braf",109880,"protein_coding","6",39580171,39702397,38.7,31.19,12.15,15.9,15.13,10.54,6.86,9.21
"276","ENSMUSG00000002416","ENSMUSG00000002416","Ndufb2",68198,"protein_coding","6",39569508,39580316,44.57,171.17,182.28,153.47,204.35,197,515.48,381.49
"277","ENSMUSG00000002455","ENSMUSG00000002455","Prpf6",68879,"protein_coding","2",181233661,181297453,44,80.49,34.24,55.83,47.05,55.32,25.33,63.16
"278","ENSMUSG00000002458","ENSMUSG00000002458","Rgs19",56470,"protein_coding","2",181330212,181335770,53.91,21.51,26.16,37.17,54.22,40.94,46.59,30.84
"279","ENSMUSG00000002459","ENSMUSG00000002459","Rgs20",58175,"protein_coding","1",4979799,5140508,41.08,189.63,67.58,44.92,69.4,67.54,69.56,97.35
"280","ENSMUSG00000002475","ENSMUSG00000002475","Abhd3",106861,"protein_coding","18",10642092,10706771,41.08,71.16,57.2,69.07,36.69,24.3,74.91,65.09
"281","ENSMUSG00000002477","ENSMUSG00000002477","Snrpd1",20641,"protein_coding","18",10617775,10642079,42.17,187.47,110.12,166.53,170.54,137.07,148.49,168.83
"282","ENSMUSG00000002489","ENSMUSG00000002489","Tiam1",21844,"protein_coding","16",89583999,89940657,47.65,5.45,1.58,2.34,2.4,5.46,2.26,5.28
"283","ENSMUSG00000002496","ENSMUSG00000002496","Tsc2",22084,"protein_coding","17",24814790,24851604,52.47,19.71,21.63,27.48,25.76,21.57,6.62,11.68
"284","ENSMUSG00000002504","ENSMUSG00000002504","Nherf2",65962,"protein_coding","17",24858260,24869301,56.2,27.11,33.13,19.31,17.61,12.62,30.09,20.41
"285","ENSMUSG00000002524","ENSMUSG00000002524","Puf60",67959,"protein_coding","15",75942031,75952773,54.34,131.05,150.71,147.6,195.15,157.62,136.43,217.68
"286","ENSMUSG00000002546","ENSMUSG00000002546","Golga2",99412,"protein_coding","2",32177396,32197933,51.59,18.22,15.58,16.24,16.39,14.21,17.87,17.92
"287","ENSMUSG00000002550","ENSMUSG00000002550","Uck1",22245,"protein_coding","2",32145014,32150171,55.8,105.06,65.02,61.39,42.11,63.19,43.5,51.57
"288","ENSMUSG00000002580","ENSMUSG00000002580","Mien1",103742,"protein_coding","11",98328534,98329817,54.21,173.62,218.9,177.44,246.64,232.61,315.23,223.11
"289","ENSMUSG00000002602","ENSMUSG00000002602","Axl",26362,"protein_coding","7",25456698,25488130,50.35,36.02,35.83,27.37,18.83,21.12,17.56,36.06
"290","ENSMUSG00000002608","ENSMUSG00000002608","Ccdc97",52132,"protein_coding","7",25410531,25418513,53.23,8.81,21.64,23.05,12.15,21.38,14.35,24.95
"291","ENSMUSG00000002617","ENSMUSG00000002617","Zfp40",22700,"protein_coding","17",23392843,23412226,36.73,8.9,5.94,8.15,2.64,4.96,8.24,9.9
"292","ENSMUSG00000002625","ENSMUSG00000002625","Akap8l",54194,"protein_coding","17",32540398,32569581,45.87,108.35,80.35,60.19,67.23,69.82,38.36,77.34
"293","ENSMUSG00000002635","ENSMUSG00000002635","Pdcd2l",68079,"protein_coding","7",33883924,33896086,46.76,27.86,19.84,26.95,32.81,26.19,17.62,35.08
"294","ENSMUSG00000002658","ENSMUSG00000002658","Gtf2f1",98053,"protein_coding","17",57310405,57318288,51.22,87.45,69.09,106.28,104.85,69.55,58.1,30.83
"295","ENSMUSG00000002660","ENSMUSG00000002660","Clpp",53895,"protein_coding","17",57297305,57303188,50.76,183.49,160,122.19,104.88,80.08,151.75,174.51
"296","ENSMUSG00000002661","ENSMUSG00000002661","Alkbh7",66400,"protein_coding","17",57304339,57306322,54.89,11.98,27.48,23.54,37.55,33.66,29.92,27.65
"297","ENSMUSG00000002679","ENSMUSG00000002679","Med6",69792,"protein_coding","12",81620331,81641782,40.58,29.44,29.45,22.54,44.06,28.48,63.63,32.01
"298","ENSMUSG00000002688","ENSMUSG00000002688","Prkd1",18760,"protein_coding","12",50388014,50695881,39.21,23.1,12.22,12.93,25.93,14.82,5.04,20.48
"299","ENSMUSG00000002718","ENSMUSG00000002718","Cse1l",110750,"protein_coding","2",166747960,166788309,42.76,45.08,32.43,39.91,21.57,42.97,21.35,49.29
"300","ENSMUSG00000002728","ENSMUSG00000002728","Naa20",67877,"protein_coding","2",145744019,145758345,42.17,135.18,138.59,84.61,76.69,150.4,85.47,84.7
"301","ENSMUSG00000002731","ENSMUSG00000002731","Prkra",23992,"protein_coding","2",76460242,76478359,42.86,24.1,27.24,15.77,41.85,24.64,2.24,30.35
"302","ENSMUSG00000002732","ENSMUSG00000002732","Fkbp7",14231,"protein_coding","2",76493388,76503460,40.84,13.15,31.08,22.78,64.72,37.94,10.84,27.85
"303","ENSMUSG00000002733","ENSMUSG00000002733","Plekha3",83435,"protein_coding","2",76505625,76527172,44.29,52.23,37.52,20.21,69.19,27.97,24.72,45.11
