PG.UniprotIds,PG.ProteinNames,PG.Genes,PG.ProteinDescriptions,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Qvalue
P15105,GLNA_MOUSE,Glul,Glutamine synthetase,19,19,22,17,23,25,18,6,8,8,6,6,8,6,3922269.5,3387892,10829897,3245363.5,6180622.5,4242174,4819040,41.6%,44.5%,48.3%,37.5%,53.1%,39.4%,39.4%,58.74385070800781,58.74385070800781,58.74385070800781,58.74385070800781,58.74385070800781,58.74385070800781,58.74385070800781,0,0,0,0,0,0,0
P17426,AP2A1_MOUSE,Ap2a1,AP-2 complex subunit alpha-1,7,9,10,7,8,11,13,6,6,5,5,6,6,7,286392.28,292666.34,587156.56,199983.16,574823.4,576587.9,720017.5,6.3%,8.3%,11.9%,6.9%,11.7%,11.2%,10.1%,51.05156707763672,51.05156707763672,51.05156707763672,51.05156707763672,51.05156707763672,51.05156707763672,51.05156707763672,0,0,0,0,0,0,0
P97351,RS3A_MOUSE,Rps3a,Small ribosomal subunit protein eS1,13,14,17,18,22,10,14,6,8,8,9,10,6,8,1538918.4,2546728,3533953.8,2508454.8,3274291,1032635.25,3280195.8,50.8%,42%,47.3%,39.8%,61%,33.7%,36.7%,54.6691780090332,54.6691780090332,54.6691780090332,54.6691780090332,54.6691780090332,54.6691780090332,54.6691780090332,0,0,0,0,0,0,0
Q61595,KTN1_MOUSE,Ktn1,Kinectin,15,10,13,10,29,2,3,6,5,5,6,6,2,3,742317.1,870342.9,797350.4,810060.06,1509627.9,131398.98,278621.1,13.6%,10.3%,11.2%,8%,24.6%,1.7%,2.6%,55.438480377197266,55.438480377197266,55.438480377197266,55.438480377197266,55.438480377197266,55.438480377197266,55.438480377197266,0,0,0,0,0,0,0
Q791V5,MTCH2_MOUSE,Mtch2,Mitochondrial carrier homolog 2,5,5,5,5,7,8,10,5,5,5,5,6,5,6,428142.56,283495.16,394831.34,357458.1,649866.75,736130.9,896199.56,24.8%,15.2%,15.8%,24.8%,27.4%,34.7%,32%,49.54138946533203,49.54138946533203,49.54138946533203,49.54138946533203,49.54138946533203,49.54138946533203,49.54138946533203,0,0,0,0,0,0,0
P48036,ANXA5_MOUSE,Anxa5,Annexin A5,23,22,31,15,11,6,13,6,7,8,6,5,5,6,3047204.8,3505280.5,6384040,3316185,1220916.5,679082.9,3178476.8,52.4%,52.4%,62.4%,45.1%,31.3%,16%,26%,54.130104064941406,54.130104064941406,54.130104064941406,54.130104064941406,54.130104064941406,54.130104064941406,54.130104064941406,0,0,0,0,0,0,0
P09602,HMGN2_MOUSE,Hmgn2,Non-histone chromosomal protein HMG-17,6,11,10,13,8,2,4,6,11,9,12,8,2,4,3766714.8,3691983,2816065.8,5366549,2172446.5,133158.12,1205920.5,35.6%,37.8%,37.8%,37.8%,35.6%,14.4%,14.4%,47.30691146850586,47.30691146850586,47.30691146850586,47.30691146850586,47.30691146850586,47.30691146850586,47.30691146850586,0,0,0,0,0,0,0
P63044,VAMP2_MOUSE,Vamp2,Vesicle-associated membrane protein 2,5,5,NaN,1,4,6,9,5,5,NaN,1,4,6,8,642638.94,478189.75,NaN,121755.13,721739.6,1190001.5,1985066.4,34.5%,34.5%,NaN,20.7%,34.5%,34.5%,60.3%,55.25867462158203,55.25867462158203,NaN,55.25867462158203,55.25867462158203,55.25867462158203,55.25867462158203,0,0,NaN,0,0,0,0
Q9Z2Q6,SEPT5_MOUSE,Septin5,Septin-5,4,8,10,3,9,4,8,4,7,6,3,5,4,5,324329.12,432714.7,1159780.8,319328.5,906488.3,395356.12,967953.8,11.1%,18.4%,33.6%,8.4%,23.8%,11.1%,22.2%,51.02824020385742,51.02824020385742,51.02824020385742,51.02824020385742,51.02824020385742,51.02824020385742,51.02824020385742,0,0,0,0,0,0,0
Q9Z315,SNUT1_MOUSE,Sart1,U4/U6.U5 tri-snRNP-associated protein 1,25,9,30,31,21,NaN,2,8,6,6,7,5,NaN,2,848149.75,467627.25,2246481.8,1639666,1032740.2,NaN,117200.45,33%,13.9%,40.9%,34.2%,28.8%,NaN,2.2%,54.29165267944336,54.29165267944336,54.29165267944336,54.29165267944336,54.29165267944336,NaN,54.29165267944336,0,0,0,0,0,NaN,0
Q922B2,SYDC_MOUSE,Dars1,"Aspartate--tRNA ligase, cytoplasmic",8,9,11,4,11,6,11,5,5,5,4,5,5,5,428943.44,419890.12,705425.2,181196.36,446990.62,574034.25,613752.75,14.8%,17%,23.4%,5.6%,24.8%,13.2%,20.4%,51.174625396728516,51.174625396728516,51.174625396728516,51.174625396728516,51.174625396728516,51.174625396728516,51.174625396728516,0,0,0,0,0,0,0
P35700,PRDX1_MOUSE,Prdx1,Peroxiredoxin-1,13,13,20,24,14,25,28,5,5,6,6,5,6,8,6552857,6241214,16305907,11143586,4629617.5,15601379,15460805,53.8%,61.8%,59.3%,70.4%,59.3%,82.4%,70.4%,49.81415557861328,49.81415557861328,49.81415557861328,49.81415557861328,49.81415557861328,49.81415557861328,49.81415557861328,0,0,0,0,0,0,0
Q8BG39,SV2B_MOUSE,Sv2b,Synaptic vesicle glycoprotein 2B,4,NaN,3,1,NaN,NaN,NaN,4,NaN,3,1,NaN,NaN,NaN,278165.8,NaN,313796.5,69815.914,NaN,NaN,NaN,6.1%,NaN,5%,1.6%,NaN,NaN,NaN,32.5607795715332,NaN,32.5607795715332,32.5607795715332,NaN,NaN,NaN,0.0013805798435342844,NaN,0.0013805798435342844,0.0013805798435342844,NaN,NaN,NaN
O08749,DLDH_MOUSE,Dld,"Dihydrolipoyl dehydrogenase, mitochondrial",13,8,11,5,19,13,15,5,6,5,5,5,6,6,939976,938616.25,1874465.2,1033316.75,1448138.2,1697937,1761806.4,29.7%,16.3%,21.2%,10.4%,47.5%,29.1%,29.7%,49.85858154296875,49.85858154296875,49.85858154296875,49.85858154296875,49.85858154296875,49.85858154296875,49.85858154296875,0,0,0,0,0,0,0
P62242,RS8_MOUSE,Rps8,Small ribosomal subunit protein eS8,30,32,14,33,31,17,12,10,15,9,16,14,8,7,32171492,28777822,4231297.5,29055408,31148148,5717307.5,4862724,59.1%,59.6%,52.4%,59.6%,59.1%,59.1%,50%,54.453521728515625,54.453521728515625,54.453521728515625,54.453521728515625,54.453521728515625,54.453521728515625,54.453521728515625,0,0,0,0,0,0,0
P11499,HS90B_MOUSE,Hsp90ab1,Heat shock protein HSP 90-beta,45,40,50,57,42,35,34,8,7,9,11,7,8,13,5810648,5161264,10085830,2839354,6309888,3919847.8,1735636.2,51.5%,45.2%,53%,46%,50.4%,37.2%,26.4%,54.49104690551758,54.49104690551758,54.49104690551758,54.49104690551758,54.49104690551758,54.49104690551758,54.49104690551758,0,0,0,0,0,0,0
P23819,GRIA2_MOUSE,Gria2,Glutamate receptor 2,7,2,5,4,6,NaN,NaN,6,2,5,4,5,NaN,NaN,482862.25,335336.12,1490724.9,191304.1,871731.3,NaN,NaN,7.9%,2.4%,6.8%,3.5%,8%,NaN,NaN,55.39979934692383,55.39979934692383,55.39979934692383,55.39979934692383,55.39979934692383,NaN,NaN,0,0,0,0,0,NaN,NaN
P63087,PP1G_MOUSE,Ppp1cc,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,6,7,9,6,3,9,8,6,6,5,5,3,7,5,1180972.6,2603804,1747901.8,549024.8,758618,1287082.4,1633219.5,20.7%,23.2%,33.1%,22%,9.6%,23.8%,23.8%,49.50847625732422,49.50847625732422,49.50847625732422,49.50847625732422,49.50847625732422,49.50847625732422,49.50847625732422,0,0,0,0,0,0,0
P62281,RS11_MOUSE,Rps11,Small ribosomal subunit protein uS17,9,12,10,7,10,17,20,5,7,7,6,8,9,8,1413260.8,1424451.5,1474196.2,1002042.9,2141127.8,3208715.2,2098525,50%,51.9%,42.4%,36.1%,46.2%,61.4%,50%,50.079158782958984,50.079158782958984,50.079158782958984,50.079158782958984,50.079158782958984,50.079158782958984,50.079158782958984,0,0,0,0,0,0,0
P10649,GSTM1_MOUSE,Gstm1,Glutathione S-transferase Mu 1,33,29,40,41,28,44,49,6,7,9,11,9,13,11,15681474,12499373,31236498,17142374,6247746.5,13487858,34870336,82.1%,78.9%,79.8%,78.9%,79.8%,82.1%,78.9%,52.78564453125,52.78564453125,52.78564453125,52.78564453125,52.78564453125,52.78564453125,52.78564453125,0,0,0,0,0,0,0
Q60972,RBBP4_MOUSE,Rbbp4,Histone-binding protein RBBP4,2,3,7,4,5,1,1,2,3,7,4,5,1,1,102113.19,160158.66,1551684,438516,153028.66,63491.945,60291.59,5.2%,6.8%,8.9%,8.9%,6.8%,1.9%,1.9%,42.06075668334961,42.06075668334961,42.06075668334961,42.06075668334961,42.06075668334961,42.06075668334961,42.06075668334961,0,0,0,0,0,0,0
O08583,THOC4_MOUSE,Alyref,THO complex subunit 4,6,7,14,18,8,32,22,5,7,10,12,6,17,10,1882115.9,1484019.9,3032454.8,5430582,2290994.5,12821554,5122505.5,34.1%,32.9%,50.6%,51%,47.1%,51%,47.1%,48.746665954589844,48.746665954589844,48.746665954589844,48.746665954589844,48.746665954589844,48.746665954589844,48.746665954589844,0,0,0,0,0,0,0
P47754,CAZA2_MOUSE,Capza2,F-actin-capping protein subunit alpha-2,9,9,8,7,13,6,9,5,5,5,5,6,5,5,1370737,1242981.6,3507894.5,1883273.4,1773695.9,3210794.5,4308504.5,44.8%,44.8%,49%,29%,56.3%,29%,41.3%,50.424110412597656,50.424110412597656,50.424110412597656,50.424110412597656,50.424110412597656,50.424110412597656,50.424110412597656,0,0,0,0,0,0,0
Q61781,K1C14_MOUSE,Krt14,"Keratin, type I cytoskeletal 14",14,20,16,17,15,81,36,10,12,12,10,11,21,16,23755284,3016332.5,15918785,16258974,11554943,37237824,25797202,21.5%,25%,23.6%,24%,21.9%,29.3%,29.3%,53.40531921386719,53.40531921386719,53.40531921386719,53.40531921386719,53.40531921386719,53.40531921386719,53.40531921386719,0,0,0,0,0,0,0
Q6IFX2,K1C42_MOUSE,Krt42,"Keratin, type I cytoskeletal 42",10,5,8,14,8,53,28,9,5,7,8,8,14,11,18472608,2686613.5,3422663.2,5133862.5,3116088,27058520,11567213,9.1%,11.1%,9.1%,15.3%,13.9%,18.8%,15.5%,51.989131927490234,51.989131927490234,51.989131927490234,51.989131927490234,51.989131927490234,51.989131927490234,51.989131927490234,0,0,0,0,0,0,0
Q6PHU5,SORT_MOUSE,Sort1,Sortilin,5,4,3,NaN,NaN,NaN,NaN,5,4,3,NaN,NaN,NaN,NaN,399960.8,168213.02,161106.05,NaN,NaN,NaN,NaN,8.2%,4.2%,2.9%,NaN,NaN,NaN,NaN,51.17932891845703,51.17932891845703,51.17932891845703,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN
P62897,CYC_MOUSE,Cycs,"Cytochrome c, somatic",4,5,10,13,5,5,12,4,5,10,11,5,5,10,345244.03,707171,1911785.6,1837471.9,991003.8,920324.4,2015561.4,32.4%,36.2%,41%,59%,40%,25.7%,41%,50.23541259765625,50.23541259765625,50.23541259765625,50.23541259765625,50.23541259765625,50.23541259765625,50.23541259765625,0,0,0,0,0,0,0
P40124,CAP1_MOUSE,Cap1,Adenylyl cyclase-associated protein 1,13,12,16,6,20,17,17,7,6,6,5,6,7,7,2873271,3452833,1721784.5,5091212.5,1234524.5,1687084.1,1194607.4,25.1%,28.5%,31.4%,18.6%,39.2%,32.1%,39.9%,51.0572395324707,51.0572395324707,51.0572395324707,51.0572395324707,51.0572395324707,51.0572395324707,51.0572395324707,0,0,0,0,0,0,0
P0DP26;P0DP27;P0DP28,CALM1_MOUSE;CALM2_MOUSE;CALM3_MOUSE,Calm1;Calm2;Calm3,Calmodulin-1;Calmodulin-2;Calmodulin-3,3,2,23,28,8,19,27,3,2,7,8,6,6,8,437710.56,281590.3,21955694,18605828,2296820.8,9008982,23432490,25.5%;25.5%;25.5%,19.5%;19.5%;19.5%,85.9%;85.9%;85.9%,85.9%;85.9%;85.9%,45.6%;45.6%;45.6%,85.9%;85.9%;85.9%,85.9%;85.9%;85.9%,52.21094512939453,52.21094512939453,52.21094512939453,52.21094512939453,52.21094512939453,52.21094512939453,52.21094512939453,0,0,0,0,0,0,0
P63321,RALA_MOUSE,Rala,Ras-related protein Ral-A,2,4,3,6,3,5,6,2,4,3,6,3,5,6,271854.75,470204.28,832149.1,643545.8,358856.56,746595.7,1918368.8,14.1%,19.4%,19.9%,22.8%,22.3%,23.8%,20.4%,58.39811325073242,58.39811325073242,58.39811325073242,58.39811325073242,58.39811325073242,58.39811325073242,58.39811325073242,0,0,0,0,0,0,0
Q05D44,IF2P_MOUSE,Eif5b,Eukaryotic translation initiation factor 5B,46,39,83,51,21,1,3,6,5,6,8,5,1,3,2001801.2,2784916,11015119,2285027.5,1474592.5,57266.28,467081.47,44.2%,38.3%,53.1%,45.6%,25.5%,0.8%,2.2%,54.275535583496094,54.275535583496094,54.275535583496094,54.275535583496094,54.275535583496094,54.275535583496094,54.275535583496094,0,0,0,0,0,0,0
P62264,RS14_MOUSE,Rps14,Small ribosomal subunit protein uS11,7,8,5,10,8,10,13,5,5,5,7,6,7,8,1552081.1,1373773.4,909031.4,1208394.4,1801164,3104567,3003769.5,39.7%,41.1%,25.2%,41.1%,66.2%,39.7%,41.1%,53.9300651550293,53.9300651550293,53.9300651550293,53.9300651550293,53.9300651550293,53.9300651550293,53.9300651550293,0,0,0,0,0,0,0
Q925N0,SFXN5_MOUSE,Sfxn5,Sideroflexin-5,9,9,5,3,7,5,3,7,6,5,3,7,5,3,1285386,1157426.6,636567.06,485747.56,1081109.6,1061930.4,670506.5,26.6%,34.5%,22.8%,14.9%,22.8%,18.1%,14.3%,45.56818771362305,45.56818771362305,45.56818771362305,45.56818771362305,45.56818771362305,45.56818771362305,45.56818771362305,0,0,0,0,0,0,0
Q80UG5,SEPT9_MOUSE,Septin9,Septin-9,4,4,5,3,5,3,7,4,4,5,3,5,3,6,260566.25,214820.86,656156.3,195701.2,424565.03,282703.75,981673.2,6.9%,5.1%,9.1%,5.1%,8.9%,4.8%,9.8%,46.855812072753906,46.855812072753906,46.855812072753906,46.855812072753906,46.855812072753906,46.855812072753906,46.855812072753906,0,0,0,0,0,0,0
Q9Z1S5,SEPT3_MOUSE,Septin3,Neuronal-specific septin-3,3,2,9,3,6,2,6,3,2,7,3,5,2,5,312962.25,171542.78,1199863.5,210773.25,1311263.9,223038.86,1397811.5,8%,5.4%,18.9%,7.7%,27.1%,4.9%,16.6%,52.15991973876953,52.15991973876953,52.15991973876953,52.15991973876953,52.15991973876953,52.15991973876953,52.15991973876953,0,0,0,0,0,0,0
P19783,COX41_MOUSE,Cox4i1,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",5,3,6,3,4,4,3,5,3,6,3,4,4,3,422008.38,275146.97,1635951.2,296762.3,234578.06,1110686.5,522113,25.4%,19.5%,31.4%,18.3%,14.8%,18.3%,13.6%,53.136661529541016,53.136661529541016,53.136661529541016,53.136661529541016,53.136661529541016,53.136661529541016,53.136661529541016,0,0,0,0,0,0,0
Q9CYI4,LUC7L_MOUSE,Luc7l,Putative RNA-binding protein Luc7-like 1,3,NaN,10,14,NaN,2,2,3,NaN,6,8,NaN,2,2,87936,NaN,3450561.5,2650927.5,NaN,239912.19,329763.25,4.9%,NaN,25.9%,30.2%,NaN,5.7%,4.9%,48.4839973449707,NaN,48.4839973449707,48.4839973449707,NaN,48.4839973449707,48.4839973449707,0,NaN,0,0,NaN,0,0
Q9CYH2,PXL2A_MOUSE,Prxl2a,Peroxiredoxin-like 2A,6,3,4,3,2,3,4,6,3,4,3,2,3,4,733070.06,332546.03,515209.8,511660.38,202183.16,533482,640019.06,24.3%,17.4%,17%,17%,11.9%,17.4%,19.7%,45.6884651184082,45.6884651184082,45.6884651184082,45.6884651184082,45.6884651184082,45.6884651184082,45.6884651184082,0,0,0,0,0,0,0
Q05920,PYC_MOUSE,Pc,"Pyruvate carboxylase, mitochondrial",19,21,50,14,30,12,14,5,5,6,5,6,6,6,1281085.6,1018303.4,4441210,1138927.2,1852319.9,1036989.25,999079.7,20.5%,22%,47.9%,13.8%,31.6%,10%,12.7%,51.79265594482422,51.79265594482422,51.79265594482422,51.79265594482422,51.79265594482422,51.79265594482422,51.79265594482422,0,0,0,0,0,0,0
P50446,K2C6A_MOUSE,Krt6a,"Keratin, type II cytoskeletal 6A",51,45,45,36,35,113,83,9,13,12,8,10,12,14,56265140,21773050,30926278,17570018,26047378,68850740,65174750,33.5%,32%,24.1%,28.9%,27.8%,35.6%,34.5%,54.88130569458008,54.88130569458008,54.88130569458008,54.88130569458008,54.88130569458008,54.88130569458008,54.88130569458008,0,0,0,0,0,0,0
Q8BFR5,EFTU_MOUSE,Tufm,"Elongation factor Tu, mitochondrial",10,8,7,5,8,6,11,6,5,5,5,5,5,7,519394.2,571182.56,1261472.2,326915.94,798085.1,926475.94,1357059.6,23.7%,21.9%,19.7%,10%,24.8%,16.6%,27.9%,50.13924026489258,50.13924026489258,50.13924026489258,50.13924026489258,50.13924026489258,50.13924026489258,50.13924026489258,0,0,0,0,0,0,0
P25444,RS2_MOUSE,Rps2,Small ribosomal subunit protein uS5,9,9,10,11,15,17,12,6,7,5,6,6,6,6,690451.6,635632.06,1474674.8,917226.5,1980336.2,2768415.8,2290572.5,24.2%,23.2%,29.7%,39.6%,42.7%,55.3%,37.2%,44.58816909790039,44.58816909790039,44.58816909790039,44.58816909790039,44.58816909790039,44.58816909790039,44.58816909790039,0,0,0,0,0,0,0
P97300,NPTN_MOUSE,Nptn,Neuroplastin,11,13,7,10,5,NaN,NaN,7,7,5,7,5,NaN,NaN,2888278.5,1723655.8,1751030.9,1497703.2,323637.88,NaN,NaN,28.5%,25.7%,20.9%,21.7%,10.1%,NaN,NaN,46.24916458129883,46.24916458129883,46.24916458129883,46.24916458129883,46.24916458129883,NaN,NaN,0,0,0,0,0,NaN,NaN
Q3TEA8,HP1B3_MOUSE,Hp1bp3,Heterochromatin protein 1-binding protein 3,80,72,48,91,85,37,39,14,12,9,12,13,7,7,20323284,29851490,14163236,34939080,30633956,5274158,6561852.5,51.1%,57%,45.8%,57%,49.6%,45.1%,45.8%,57.49873733520508,57.49873733520508,57.49873733520508,57.49873733520508,57.49873733520508,57.49873733520508,57.49873733520508,0,0,0,0,0,0,0
Q8R422,CD109_MOUSE,Cd109,CD109 antigen,9,5,5,3,NaN,NaN,NaN,6,5,5,3,NaN,NaN,NaN,433612.9,209879.16,702435,154951.52,NaN,NaN,NaN,6.3%,4.2%,3.9%,2.2%,NaN,NaN,NaN,50.71885681152344,50.71885681152344,50.71885681152344,50.71885681152344,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN
P35564,CALX_MOUSE,Canx,Calnexin,5,5,10,3,4,2,NaN,5,5,6,3,4,2,NaN,1321107.1,795391.1,2215603,1050284.9,738605.75,356364.12,NaN,10.7%,11.5%,21.8%,7.6%,9.5%,4.2%,NaN,47.51494598388672,47.51494598388672,47.51494598388672,47.51494598388672,47.51494598388672,47.51494598388672,NaN,0,0,0,0,0,0,NaN
Q04750,TOP1_MOUSE,Top1,DNA topoisomerase 1,34,32,55,36,38,4,6,8,8,9,7,11,4,6,4939646.5,3176488.5,11278637,6807661,5935913,773703.6,565712.7,39.4%,36%,47.8%,33.1%,33.4%,4.4%,7.2%,52.925201416015625,52.925201416015625,52.925201416015625,52.925201416015625,52.925201416015625,52.925201416015625,52.925201416015625,0,0,0,0,0,0,0
Q99PT1,GDIR1_MOUSE,Arhgdia,Rho GDP-dissociation inhibitor 1,8,8,12,10,10,9,16,6,7,9,8,8,7,10,1320495.4,1418693.9,2703396.8,1343221.8,1332065.6,996270.2,3001501,37.7%,43.1%,50%,54.9%,43.1%,54.9%,62.3%,56.01205062866211,56.01205062866211,56.01205062866211,56.01205062866211,56.01205062866211,56.01205062866211,56.01205062866211,0,0,0,0,0,0,0
Q8VE97,SRSF4_MOUSE,Srsf4,Serine/arginine-rich splicing factor 4,3,6,16,16,1,5,3,3,5,7,6,1,5,3,770201.9,926798.6,5474539.5,7970031.5,281529.28,886496,594784.06,6.3%,11.7%,22.5%,21.3%,1.8%,9.8%,5.9%,51.168514251708984,51.168514251708984,51.168514251708984,51.168514251708984,51.168514251708984,51.168514251708984,51.168514251708984,0,0,0,0,0,0,0
Q9DB41,GHC2_MOUSE,Slc25a18,Mitochondrial glutamate carrier 2,6,3,3,2,7,3,2,5,3,3,2,6,3,2,779342.9,85656.625,575572.7,276956.38,451262.34,208628.08,390944.12,24.1%,10.6%,10.3%,7.2%,28.1%,15.6%,7.2%,47.47449493408203,47.47449493408203,47.47449493408203,47.47449493408203,47.47449493408203,47.47449493408203,47.47449493408203,0,0,0,0,0,0,0
E9Q616,E9Q616_MOUSE,Ahnak,AHNAK nucleoprotein,2,1,4,4,NaN,13,2,2,1,4,4,NaN,8,2,54830.637,70243.27,405475.56,445147.78,NaN,1408324.8,109503.95,4%,1.7%,4.7%,6.4%,NaN,10.9%,1.7%,46.847686767578125,46.847686767578125,46.847686767578125,46.847686767578125,NaN,46.847686767578125,46.847686767578125,0,0,0,0,NaN,0,0
P19253,RL13A_MOUSE,Rpl13a,Large ribosomal subunit protein uL13,4,9,8,5,8,12,12,4,8,7,5,8,8,11,1335755.6,1547559.4,1840040.9,1032674.6,2549614.5,3590202,2579267.5,19.2%,28.1%,28.1%,20.2%,24.6%,34%,28.6%,52.66877365112305,52.66877365112305,52.66877365112305,52.66877365112305,52.66877365112305,52.66877365112305,52.66877365112305,0,0,0,0,0,0,0
P52480,KPYM_MOUSE,Pkm,Pyruvate kinase PKM,33,39,35,31,66,51,44,6,7,6,7,7,9,7,5097013.5,4526004.5,10171097,4027617.5,5403629.5,8399676,8150258,68.7%,71.8%,64.4%,57.3%,67.2%,67%,69.3%,53.2454719543457,53.2454719543457,53.2454719543457,53.2454719543457,53.2454719543457,53.2454719543457,53.2454719543457,0,0,0,0,0,0,0
P97429,ANXA4_MOUSE,Anxa4,Annexin A4,5,1,2,NaN,NaN,2,1,5,1,2,NaN,NaN,2,1,452838.75,43360.785,182382.53,NaN,NaN,254717.6,14069.428,16.9%,2.2%,5%,NaN,NaN,5.6%,2.5%,39.474586486816406,39.474586486816406,39.474586486816406,NaN,NaN,39.474586486816406,39.474586486816406,0,0,0,NaN,NaN,0,0
Q9CX86,ROA0_MOUSE,Hnrnpa0,Heterogeneous nuclear ribonucleoprotein A0,3,2,19,19,1,3,5,3,2,9,10,1,3,5,218831.77,200855,6018556,2916579.2,190586.52,418562.56,966435.7,12.5%,7.9%,48.2%,42%,5.2%,12.8%,25.9%,52.7959098815918,52.7959098815918,52.7959098815918,52.7959098815918,52.7959098815918,52.7959098815918,52.7959098815918,0,0,0,0,0,0,0
P62908,RS3_MOUSE,Rps3,Small ribosomal subunit protein uS3,9,10,12,15,14,27,23,6,7,5,7,7,8,5,994174,1062224,1021913.56,1334356.9,1441776.2,2255147.2,2315602,36.2%,35.4%,47.7%,53.5%,46.1%,69.5%,72.4%,50.749900817871094,50.749900817871094,50.749900817871094,50.749900817871094,50.749900817871094,50.749900817871094,50.749900817871094,0,0,0,0,0,0,0
Q9QYG0,NDRG2_MOUSE,Ndrg2,Protein NDRG2,5,6,8,8,5,4,4,5,5,6,6,5,4,4,816645.9,867405.7,2041061.2,1621292.4,639292.5,722146,726661.25,17.8%,24%,23.7%,31%,21.3%,19.1%,16.7%,48.063629150390625,48.063629150390625,48.063629150390625,48.063629150390625,48.063629150390625,48.063629150390625,48.063629150390625,0,0,0,0,0,0,0
Q91X97,NCALD_MOUSE,Ncald,Neurocalcin-delta,1,2,3,6,NaN,3,5,1,2,3,6,NaN,3,5,120142.86,53482.625,2069866.4,864678.9,NaN,517664.94,612138.7,6.2%,6.2%,20.7%,38.9%,NaN,12.4%,32.1%,51.15301513671875,51.15301513671875,51.15301513671875,51.15301513671875,NaN,51.15301513671875,51.15301513671875,0,0,0,0,NaN,0,0
P03995,GFAP_MOUSE,Gfap,Glial fibrillary acidic protein,74,86,93,78,68,25,45,9,12,13,13,16,6,7,41364530,44113936,46729324,19448332,20735160,2283211.5,7077863,71.9%,72.8%,72.6%,70.5%,69.3%,50.9%,59.8%,55.18312072753906,55.18312072753906,55.18312072753906,55.18312072753906,55.18312072753906,55.18312072753906,55.18312072753906,0,0,0,0,0,0,0
P05063,ALDOC_MOUSE,Aldoc,Fructose-bisphosphate aldolase C,34,37,35,33,44,37,43,5,5,8,8,7,7,7,9223921,7402624.5,11857771,6464580,7884010,9488750,11925963,77.1%,77.4%,74.1%,77.1%,71.6%,69.1%,69.1%,54.52370834350586,54.52370834350586,54.52370834350586,54.52370834350586,54.52370834350586,54.52370834350586,54.52370834350586,0,0,0,0,0,0,0
