RBP_ID	Family_ID	RSource_ID	Motif_ID	MSource_ID	DBID	RBP_Name	RBP_Species	RBP_Status	Family_Name	RBDs	RBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	RBPSource_Name	RBPSource_URL	RBPSource_Year	RBPSource_Month	RBPSource_Day
T005750_2.00	F28_2.00	TS12_2.00	M00466_2.00	MS12_2.00	ENSMUSG00000044786	Zfp36	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	194_18256032.1	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005750_2.00	F28_2.00	TS12_2.00	M00467_2.00	MS12_2.00	ENSMUSG00000044786	Zfp36	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	221_12324455	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005750_2.00	F28_2.00	TS12_2.00	M00548_2.00	MS12_2.00	ENSMUSG00000044786	Zfp36	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	951_12324455	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005750_2.00	F28_2.00	TS12_2.00	M00698_2.00	MS06_2.00	ENSMUSG00000044786	Zfp36	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005750_2.00	F28_2.00	TS12_2.00	M00699_2.00	MS06_2.00	ENSMUSG00000044786	Zfp36	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_linear_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005750_2.00	F28_2.00	TS12_2.00	M00832_2.00	MS05_2.00	ENSMUSG00000044786	Zfp36	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005750_2.00	F28_2.00	TS12_2.00	M00833_2.00	MS05_2.00	ENSMUSG00000044786	Zfp36	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00461_2.00	MS12_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	193_18367721	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00462_2.00	MS12_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	193_18367721.1	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00463_2.00	MS12_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	193_18367721.2	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00464_2.00	MS12_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	193_18367721.3	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00465_2.00	MS12_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	194_18256032	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00466_2.00	MS12_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	194_18256032.1	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00467_2.00	MS12_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	221_12324455	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00548_2.00	MS12_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	951_12324455	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00698_2.00	MS06_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00699_2.00	MS06_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_linear_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00832_2.00	MS05_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005751_2.00	F28_2.00	TS12_2.00	M00833_2.00	MS05_2.00	ENSMUSG00000045817	Zfp36l2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005752_2.00	F28_2.00	TS12_2.00	M00762_2.00	MS05_2.00	ENSMUSG00000048439	Nupl2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	NUPL2_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005752_2.00	F28_2.00	TS12_2.00	M00763_2.00	MS05_2.00	ENSMUSG00000048439	Nupl2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	NUPL2_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005753_2.00	F28_2.00	TS12_2.00	.	.	ENSMUSG00000055452	ENSMUSG00000055452	Mus_musculus	N	CCCH ZF	zf-CCCH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005754_2.00	F28_2.00	TS12_2.00	.	.	ENSMUSG00000059273	Zc3h4	Mus_musculus	N	CCCH ZF	zf-CCCH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00461_2.00	MS12_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	193_18367721	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00462_2.00	MS12_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	193_18367721.1	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00463_2.00	MS12_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	193_18367721.2	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00464_2.00	MS12_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	193_18367721.3	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00465_2.00	MS12_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	194_18256032	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00466_2.00	MS12_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	194_18256032.1	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00467_2.00	MS12_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	221_12324455	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00548_2.00	MS12_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	951_12324455	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00698_2.00	MS06_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00699_2.00	MS06_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_linear_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00832_2.00	MS05_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005755_2.00	F28_2.00	TS12_2.00	M00833_2.00	MS05_2.00	ENSMUSG00000059334	Zfp36l3	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	ZFP36_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005756_2.00	F28_2.00	TS12_2.00	.	.	ENSMUSG00000070527	Mkrn3	Mus_musculus	N	CCCH ZF	zf-CCCH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005757_2.00	F28_2.00	TS12_2.00	M00662_2.00	MS06_2.00	ENSMUSG00000075376	Rc3h2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	RC3H1_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005757_2.00	F28_2.00	TS12_2.00	M00663_2.00	MS06_2.00	ENSMUSG00000075376	Rc3h2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	RC3H2_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005757_2.00	F28_2.00	TS12_2.00	M00664_2.00	MS06_2.00	ENSMUSG00000075376	Rc3h2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	RC3H2_structured_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005757_2.00	F28_2.00	TS12_2.00	M00665_2.00	MS06_2.00	ENSMUSG00000075376	Rc3h2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	RC3H2_structured_3	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005757_2.00	F28_2.00	TS12_2.00	M00804_2.00	MS05_2.00	ENSMUSG00000075376	Rc3h2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	RC3H1_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005757_2.00	F28_2.00	TS12_2.00	M00805_2.00	MS05_2.00	ENSMUSG00000075376	Rc3h2	Mus_musculus	I	CCCH ZF	zf-CCCH	1	0.70	RC3H1_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005758_2.00	F28_2.00	TS12_2.00	.	.	ENSMUSG00000075600	Zc3h3	Mus_musculus	N	CCCH ZF	zf-CCCH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005759_2.00	F28_2.00	TS12_2.00	.	.	ENSMUSG00000097866	ENSMUSG00000097866	Mus_musculus	N	CCCH ZF	zf-CCCH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T005760_2.00	F28_2.00	TS12_2.00	.	.	ENSMUSG00000098134	Rnf113a2	Mus_musculus	N	CCCH ZF	zf-CCCH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T015811_2.00	F29_2.00	TS12_2.00	M00057_2.00	MS14_2.00	ENSMUSG00000050966	Lin28a	Mus_musculus	I	CCHC ZF,CSD	zf-CCHC,CSD	2	0.70	RNCMPT00036	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T015811_2.00	F29_2.00	TS12_2.00	M00175_2.00	MS14_2.00	ENSMUSG00000050966	Lin28a	Mus_musculus	I	CCHC ZF,CSD	zf-CCHC,CSD	2	0.70	RNCMPT00162	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T015812_2.00	F29_2.00	TS12_2.00	M00057_2.00	MS14_2.00	ENSMUSG00000063804	Lin28b	Mus_musculus	I	CCHC ZF,CSD	zf-CCHC,CSD	2	0.70	RNCMPT00036	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T015812_2.00	F29_2.00	TS12_2.00	M00175_2.00	MS14_2.00	ENSMUSG00000063804	Lin28b	Mus_musculus	I	CCHC ZF,CSD	zf-CCHC,CSD	2	0.70	RNCMPT00162	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016267_2.00	F32_2.00	TS12_2.00	M00806_2.00	MS05_2.00	ENSMUSG00000024949	Sf1	Mus_musculus	I	CCHC ZF,KH	zf-CCHC,KH_1	2	0.70	SF1_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016267_2.00	F32_2.00	TS12_2.00	M00807_2.00	MS05_2.00	ENSMUSG00000024949	Sf1	Mus_musculus	I	CCHC ZF,KH	zf-CCHC,KH_1	2	0.70	SF1_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016268_2.00	F32_2.00	TS12_2.00	M00806_2.00	MS05_2.00	ENSMUSG00000106722	ENSMUSG00000106722	Mus_musculus	I	CCHC ZF,KH	zf-CCHC,KH_1	2	0.70	SF1_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016268_2.00	F32_2.00	TS12_2.00	M00807_2.00	MS05_2.00	ENSMUSG00000106722	ENSMUSG00000106722	Mus_musculus	I	CCHC ZF,KH	zf-CCHC,KH_1	2	0.70	SF1_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016886_2.00	F34_2.00	TS12_2.00	M00107_2.00	MS14_2.00	ENSMUSG00000022635	Zcrb1	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RNCMPT00087	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016886_2.00	F34_2.00	TS12_2.00	M00694_2.00	MS06_2.00	ENSMUSG00000022635	Zcrb1	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	ZCRB1_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016886_2.00	F34_2.00	TS12_2.00	M00695_2.00	MS06_2.00	ENSMUSG00000022635	Zcrb1	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	ZCRB1_linear_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016886_2.00	F34_2.00	TS12_2.00	M00696_2.00	MS06_2.00	ENSMUSG00000022635	Zcrb1	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	ZCRB1_linear_3	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016886_2.00	F34_2.00	TS12_2.00	M00697_2.00	MS06_2.00	ENSMUSG00000022635	Zcrb1	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	ZCRB1_linear_4	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016886_2.00	F34_2.00	TS12_2.00	M00831_2.00	MS05_2.00	ENSMUSG00000022635	Zcrb1	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	ZCRB1_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016887_2.00	F34_2.00	TS12_2.00	M00093_2.00	MS14_2.00	ENSMUSG00000024097	Srsf7	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RNCMPT00073	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016887_2.00	F34_2.00	TS12_2.00	M00529_2.00	MS12_2.00	ENSMUSG00000024097	Srsf7	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	790_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016887_2.00	F34_2.00	TS12_2.00	M00551_2.00	MS12_2.00	ENSMUSG00000024097	Srsf7	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	954_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00072_2.00	MS14_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RNCMPT00052	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00131_2.00	MS14_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RNCMPT00113	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00285_2.00	MS13_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RNCMPT00350	RNAcompete	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00634_2.00	MS06_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4B_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00635_2.00	MS06_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4B_structured_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00636_2.00	MS06_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00637_2.00	MS06_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00638_2.00	MS06_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4_structured_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00795_2.00	MS05_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00798_2.00	MS05_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4B_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016888_2.00	F34_2.00	TS12_2.00	M00799_2.00	MS05_2.00	ENSMUSG00000033760	Rbm4b	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4B_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016889_2.00	F34_2.00	TS12_2.00	M00072_2.00	MS14_2.00	ENSMUSG00000094936	Rbm4	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RNCMPT00052	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016889_2.00	F34_2.00	TS12_2.00	M00131_2.00	MS14_2.00	ENSMUSG00000094936	Rbm4	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RNCMPT00113	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016889_2.00	F34_2.00	TS12_2.00	M00634_2.00	MS06_2.00	ENSMUSG00000094936	Rbm4	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4B_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016889_2.00	F34_2.00	TS12_2.00	M00635_2.00	MS06_2.00	ENSMUSG00000094936	Rbm4	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4B_structured_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016889_2.00	F34_2.00	TS12_2.00	M00636_2.00	MS06_2.00	ENSMUSG00000094936	Rbm4	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016889_2.00	F34_2.00	TS12_2.00	M00637_2.00	MS06_2.00	ENSMUSG00000094936	Rbm4	Mus_musculus	I	CCHC ZF,RRM	zf-CCHC,RRMs_3D	2	0.70	RBM4_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
